ts,s_temp_int_c,s_rh_int_pct,s_co2_ppm,s_pir_bin,s_power_total_kw,zone_id,T_int,T_int_true,hvac_state,lighting_state,T_set,P_hvac,P_lighting,P_plug,P_total,presence,level,weather_temp_c,weather_rh_pct,weather_wind_ms,weather_ghi_wm2,bim_label,bim_Area_m2,bim_Orientation,bim_Volume_m3,bim_Window_to_Wall_Ratio,bim_Wall_North__U_Value_W_per_m2K,bim_Window1__Area_m2,bim_Window1__U_Value_W_per_m2K
2025-03-08 21:15:00+00:00,23.684292531223264,47.49407507234064,466.4232266585522,0.0,3.267649372753251,brick:Room_101,21.30362318923151,21.277559193980817,1.0,0.0,18.0,25.85217003841845,0.0,2.2,28.05217003841845,,,10.925,87.0,21.475,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 21:30:00+00:00,23.760219166070677,49.99787796666405,485.84582096649615,0.0,2.765593188081778,brick:Room_101,21.33359295720891,21.317509030140087,1.0,0.0,18.0,26.22047355184654,0.0,2.2,28.420473551846538,,,10.85,87.0,21.55,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 21:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.85,87.0,21.55,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 21:45:00+00:00,23.949502310718277,50.82683963627635,415.5676127681975,0.0,3.1510501896742587,brick:Room_101,21.359578217833946,21.3511752275356,1.0,0.0,18.0,26.540072241120697,0.0,2.2,28.740072241120696,,,10.775,87.0,21.625,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 21:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.775,87.0,21.625,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 22:00:00+00:00,23.50414889624735,47.91846475595191,441.4166206036888,0.0,3.07360940341306,brick:Room_101,21.3286332191754,21.37839064326807,1.0,0.0,18.0,26.80940182028482,0.0,2.2,29.00940182028482,,,10.7,87.0,21.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 22:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.7,87.0,21.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 22:15:00+00:00,23.238115884888504,51.30899922974442,478.5551848221389,0.0,2.7781849714408997,brick:Room_101,21.38994199472687,21.39901715283365,1.0,0.0,18.0,27.02712514614456,0.0,2.2,29.227125146144555,,,10.575,87.0,21.35,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 22:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.575,87.0,21.35,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 22:30:00+00:00,23.51903285182112,50.28493016803677,478.9311136932756,0.0,2.945496348278012,brick:Room_101,21.304092904566136,21.41294615688828,1.0,0.0,18.0,27.192137222669203,0.0,2.2,29.3921372226692,,,10.45,87.0,21.0,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 22:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.45,87.0,21.0,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 22:45:00+00:00,23.586440734944592,51.799127562015705,445.712609990294,0.0,2.860507130483765,brick:Room_101,21.42902279991782,21.42009896672355,1.0,0.0,18.0,27.303569255106225,0.0,2.2,29.503569255106225,,,10.325,87.0,20.65,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 22:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.325,87.0,20.65,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 23:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.2,87.0,20.3,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 23:00:00+00:00,24.19425282483392,50.673094879059576,781.6332226580785,1.0,6.742554767502716,brick:Room_101,21.66401280902487,21.592569923634198,1.0,1.0,22.0,4.639208266211597,3.0,2.7,10.339208266211596,,,10.2,87.0,20.3,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 23:15:00+00:00,23.249217425887327,48.017191608414045,473.898395558269,0.0,2.5356133404122385,brick:Room_101,21.501896970689373,21.57560357729148,1.0,0.0,18.0,28.740559389073557,0.0,2.2,30.940559389073552,,,10.225,86.75,20.2,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 23:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.225,86.75,20.2,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 23:30:00+00:00,23.155808866950043,51.16507056716843,479.58872756454014,0.0,2.7724292133778428,brick:Room_101,21.52314460601206,21.552440989677947,1.0,0.0,18.0,28.604828618331823,0.0,2.2,30.804828618331825,,,10.25,86.5,20.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 23:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.25,86.5,20.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 23:45:00+00:00,23.28422557617757,52.93875118428791,420.8834162871901,0.0,2.56153661518651,brick:Room_101,21.539541298678017,21.52308595974251,1.0,0.0,18.0,28.41952791742358,0.0,2.2,30.61952791742358,,,10.275,86.25,20.0,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-08 23:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.275,86.25,20.0,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 00:00:00+00:00,22.71953874504569,50.92750477709954,419.9021587758405,0.0,2.1627983151770658,brick:Room_101,21.530893720305144,21.46825158858377,1.0,0.0,18.0,28.18468767794008,0.0,2.2,30.384687677940075,,,10.3,86.0,19.9,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 00:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.3,86.0,19.9,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 00:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.4,86.25,19.5,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 00:15:00+00:00,22.82629926416055,51.88070989599705,455.63141704959,0.0,2.1306131910152333,brick:Room_101,21.38609074346166,21.408501974276668,1.0,0.0,18.0,27.74601270867015,0.0,2.2,29.94601270867015,,,10.4,86.25,19.5,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 00:30:00+00:00,22.793930448218937,52.49253920154828,465.7340158357223,0.0,2.3409535079118973,brick:Room_101,21.30925246182436,21.34386497828765,1.0,0.0,18.0,27.26801579421334,0.0,2.2,29.46801579421334,,,10.5,86.5,19.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 00:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.5,86.5,19.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 00:45:00+00:00,22.71026173879908,49.59194655233885,442.5232728692486,0.0,2.0584266228672026,brick:Room_101,21.17595707606832,21.274403233189123,1.0,0.0,18.0,26.75091982630121,0.0,2.2,28.950919826301213,,,10.6,86.75,18.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 00:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.6,86.75,18.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 01:00:00+00:00,22.44116708622641,55.452702819909845,466.98234549955873,0.0,1.882411294080608,brick:Room_101,21.20538494047975,21.200213034014343,1.0,0.0,18.0,26.19522586551298,0.0,2.2,28.39522586551298,,,10.7,87.0,18.3,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 01:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.7,87.0,18.3,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 01:15:00+00:00,22.39534679578813,52.74780725202663,432.2465848290655,0.0,1.6033047962528952,brick:Room_101,21.22352693849859,21.121423136491405,1.0,0.0,18.0,25.601704272114745,0.0,2.2,27.801704272114744,,,10.6,87.25,17.925,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 01:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.6,87.25,17.925,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 01:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.5,87.5,17.55,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 01:30:00+00:00,21.887803281428155,54.82372536564705,400.0,0.0,1.257994764569259,brick:Room_101,21.052061387302583,21.038193464204348,1.0,0.0,18.0,24.97138509193124,0.0,2.2,27.17138509193124,,,10.5,87.5,17.55,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 01:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.4,87.75,17.175,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 01:45:00+00:00,22.03206899661021,54.50353986124129,439.4024731916851,0.0,1.530013075947415,brick:Room_101,20.9495997783484,20.950713727307587,1.0,0.0,18.0,24.30554771363478,0.0,2.2,26.50554771363478,,,10.4,87.75,17.175,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 02:00:00+00:00,22.06802630688317,56.50914286763123,451.5808036628275,0.0,1.362450102915188,brick:Room_101,20.87530607151361,20.85920195597525,1.0,0.0,18.0,23.605709818460696,0.0,2.2,25.80570981846069,,,10.3,88.0,16.8,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 02:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.3,88.0,16.8,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 02:15:00+00:00,21.72184963640151,55.87968612229456,443.1040010025886,0.0,1.8157629959001755,brick:Room_101,20.76334835210065,20.76390295229808,1.0,0.0,18.0,22.87361564780204,0.0,2.2,25.07361564780204,,,10.4,87.75,16.625,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 02:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.4,87.75,16.625,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 02:30:00+00:00,21.747795248798337,55.50124802749514,421.0349184085129,0.0,1.1907715331831623,brick:Room_101,20.624435946232595,20.6650866648456,1.0,0.0,18.0,22.111223618384628,0.0,2.2,24.311223618384627,,,10.5,87.5,16.450000000000003,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 02:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.5,87.5,16.450000000000003,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 02:45:00+00:00,21.67685023108815,55.09832382107364,404.6087756030296,0.0,1.3799737052003844,brick:Room_101,20.6042104863729,20.563046490589013,1.0,0.0,18.0,21.3206933187648,0.0,2.2,23.5206933187648,,,10.6,87.25,16.275000000000002,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 02:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.6,87.25,16.275000000000002,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 03:00:00+00:00,21.43097952966629,57.510335112273694,437.14777989080255,0.0,1.5025051300901326,brick:Room_101,20.469385585484105,20.45809750932852,1.0,0.0,18.0,20.504371924712103,0.0,2.2,22.704371924712103,,,10.7,87.0,16.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 03:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.7,87.0,16.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 03:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.55,87.5,16.3,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 03:15:00+00:00,21.382690635043165,54.68050722707344,472.4413942912436,0.0,1.4452300593306324,brick:Room_101,20.351455318784,20.35057465618732,1.0,0.0,18.0,19.66478007462814,0.0,2.2,21.86478007462814,,,10.55,87.5,16.3,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 03:30:00+00:00,21.09022325047713,58.071169098521615,481.4049359853421,0.0,1.334378181500412,brick:Room_101,20.19206253675693,20.240830838120846,1.0,0.0,18.0,18.80459724949856,0.0,2.2,21.00459724949856,,,10.4,88.0,16.5,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 03:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.4,88.0,16.5,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 03:45:00+00:00,21.08443092760759,56.33487843944816,479.6928346034614,0.0,1.3563108240757098,brick:Room_101,20.194410397340302,20.129235000743563,1.0,0.0,18.0,17.92664670496677,0.0,2.2,20.12664670496677,,,10.25,88.5,16.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 03:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.25,88.5,16.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 04:00:00+00:00,21.091532425438384,59.50274039434797,429.6022616212862,0.0,1.3514018883751142,brick:Room_101,20.049405289362127,20.016170152095476,1.0,0.0,18.0,17.033880005948504,0.0,2.2,19.233880005948503,,,10.1,89.0,16.9,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 04:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.1,89.0,16.9,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 04:15:00+00:00,20.91240547810606,58.52698084931285,421.1573419092409,0.0,1.4569917457769903,brick:Room_101,19.874385308386994,19.90203135025536,1.0,0.0,18.0,16.129361216763783,0.0,2.2,18.329361216763782,,,10.025,88.75,16.599999999999998,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 04:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.025,88.75,16.599999999999998,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 04:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,9.95,88.5,16.299999999999997,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 04:30:00+00:00,20.694497451547967,59.42551709547246,462.4158653744974,0.0,1.7927893634276135,brick:Room_101,19.83731490464119,19.787223661957093,1.0,0.0,18.0,15.21625080204288,0.0,2.2,17.416250802042878,,,9.95,88.5,16.299999999999997,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 04:45:00+00:00,20.71494083044348,59.05446146719007,465.87750028994816,0.0,1.5116905944837316,brick:Room_101,19.64728155765891,19.67216009957817,1.0,0.0,18.0,14.297789295656742,0.0,2.2,16.49778929565674,,,9.875,88.25,16.0,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 04:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,9.875,88.25,16.0,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 05:00:00+00:00,20.6929779062224,57.13978817295009,460.0042401300124,0.0,1.6774350734081285,brick:Room_101,19.518159369420065,19.557259544045618,1.0,0.0,18.0,13.37728079662537,0.0,2.2,15.57728079662537,,,9.8,88.0,15.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 05:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,9.8,88.0,15.7,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 05:15:00+00:00,20.188829193255422,58.47816384879946,400.0,0.0,1.5760464518742212,brick:Room_101,19.40495950546889,19.442944661342903,1.0,0.0,18.0,12.45807635236494,0.0,2.2,14.65807635236494,,,9.8,87.5,15.4,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 05:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,9.8,87.5,15.4,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 05:30:00+00:00,20.587154429160915,60.56698724688107,428.3278853779133,0.0,1.667079359697333,brick:Room_101,19.241086392748134,19.329639820402537,1.0,0.0,18.0,11.543557290743252,0.0,2.2,13.74355729074325,,,9.8,87.0,15.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 05:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,9.8,87.0,15.1,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 05:45:00+00:00,20.28662256459275,60.18880465464708,449.2577802428505,0.0,1.0800053546109625,brick:Room_101,19.241346139252844,19.21776902023193,1.0,0.0,18.0,10.637118563220298,0.0,2.2,12.837118563220296,,,9.8,86.5,14.8,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 05:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,9.8,86.5,14.8,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 06:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,9.8,86.0,14.5,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 06:00:00+00:00,20.33177268241716,61.61334030907344,462.1804548657607,0.0,1.4543312968277655,brick:Room_101,19.016196590228784,19.1077538341457,1.0,0.0,18.0,9.742152161855472,0.0,2.2,11.942152161855471,,,9.8,86.0,14.5,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 06:15:00+00:00,20.38584155548141,60.86516592484074,469.1826840650622,0.0,1.6960703134726072,brick:Room_101,18.938589187401668,19.00001137896496,1.0,0.0,18.0,8.862030673165606,0.0,2.2,11.062030673165603,,,9.8,85.5,13.975,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 06:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,9.8,85.5,13.975,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 06:30:00+00:00,20.54648988039286,59.38323492622453,803.606338057051,1.0,4.8142396265876,brick:Room_101,18.9633157736836,19.067095174137528,1.0,1.0,22.0,23.99990896828035,3.0,2.7,29.69990896828035,,,9.8,85.0,13.45,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 06:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,9.8,85.0,13.45,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 06:45:00+00:00,19.99972359064565,59.72630381170588,458.2695951634559,0.0,1.7643709747304417,brick:Room_101,18.95036674039453,18.954670225034075,1.0,0.0,18.0,8.536761393100221,0.0,2.2,10.73676139310022,,,9.8,84.5,12.925,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 06:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,9.8,84.5,12.925,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 07:00:00+00:00,20.024866043040507,60.919055826362296,452.1216364590276,0.0,1.7225835230651645,brick:Room_101,18.838841382427745,18.84635740544134,1.0,0.0,18.0,7.6373618002726,0.0,2.2,9.8373618002726,,,9.8,84.0,12.4,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 07:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,9.8,84.0,12.4,0.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 07:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.0,83.25,11.675,19.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 07:15:00+00:00,19.920866411024875,58.10785880321925,467.1404843554621,0.0,1.4296303925808806,brick:Room_101,18.726163131505388,18.742497942164707,1.0,0.0,18.0,6.770859243530708,0.0,2.2,8.970859243530708,,,10.0,83.25,11.675,19.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 07:30:00+00:00,20.2773507636279,62.95679943099044,457.8216412872728,0.0,1.4245254721430465,brick:Room_101,18.59129255000055,18.64342143473408,1.0,0.0,18.0,5.939983537317659,0.0,2.2,8.139983537317658,,,10.2,82.5,10.95,39.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 07:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.2,82.5,10.95,39.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 07:45:00+00:00,19.875766339448777,61.51724962308469,451.64344150118217,0.0,1.3479591236468298,brick:Room_101,18.490832304459214,18.54944399213105,1.0,0.0,18.0,5.1473714778726105,0.0,2.2,7.347371477872611,,,10.4,81.75,10.225,58.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 07:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.4,81.75,10.225,58.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 08:00:00+00:00,19.91666798307697,62.472441516458645,443.2907800215655,0.0,1.4055608652204303,brick:Room_101,18.484084947897475,18.460866454720147,1.0,0.0,18.0,4.395551937048396,0.0,2.2,6.595551937048396,,,10.6,81.0,9.5,78.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 08:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,10.6,81.0,9.5,78.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 08:15:00+00:00,20.03494050826324,59.090428810460615,452.0322856260621,0.0,1.3151116403746628,brick:Room_101,18.370196530234832,18.397724126820258,0.0,0.0,18.0,0.0,0.0,2.2,2.2,,,11.025,78.75,9.875,127.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 08:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.025,78.75,9.875,127.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 08:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.45,76.5,10.25,176.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 08:30:00+00:00,19.836787848340965,62.44214736066917,462.1147844709819,0.0,1.5643216770649508,brick:Room_101,18.352443551118927,18.33662563504212,0.0,0.0,18.0,0.0,0.0,2.2,2.2,,,11.45,76.5,10.25,176.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 08:45:00+00:00,19.979077332430094,63.56251037565268,456.6868847224515,0.0,1.281593025998035,brick:Room_101,18.233878550735323,18.27814098504153,0.0,0.0,18.0,0.0,0.0,2.2,2.2,,,11.875,74.25,10.625,225.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 08:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,11.875,74.25,10.625,225.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 09:00:00+00:00,20.11576633660939,59.21050093128163,459.52066045863137,0.0,1.5905599524285332,brick:Room_101,18.23187662008868,18.22282348295013,0.0,0.0,18.0,0.0,0.0,2.2,2.2,,,12.3,72.0,11.0,274.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 09:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,12.3,72.0,11.0,274.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 09:15:00+00:00,20.05621068035241,61.60726293085516,483.5680465337797,0.0,1.5942118045350373,brick:Room_101,18.23637136623243,18.171207464366628,0.0,0.0,18.0,0.0,0.0,2.2,2.2,,,12.725,68.75,11.4,329.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 09:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,12.725,68.75,11.4,329.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 09:30:00+00:00,20.138232906142434,60.54460912869247,456.6290980686647,0.0,1.2508193392224116,brick:Room_101,18.153114392846597,18.123806102826958,0.0,0.0,18.0,0.0,0.0,2.2,2.2,,,13.15,65.5,11.8,385.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 09:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,13.15,65.5,11.8,385.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 09:45:00+00:00,20.12685470006737,58.52791583129824,433.7750369881711,0.0,1.732472790949251,brick:Room_101,18.060488616258034,18.08110930716886,0.0,0.0,18.0,0.0,0.0,2.2,2.2,,,13.575,62.25,12.2,440.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 09:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,13.575,62.25,12.2,440.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 10:00:00+00:00,,,,,,,,,,,,,,,,0.0,low,14.0,59.0,12.6,496.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 10:00:00+00:00,20.040778646054008,60.78761318892887,472.0901696498542,0.0,1.5770413941622832,brick:Room_101,18.056441665343637,18.04358171682584,0.0,0.0,18.0,0.0,0.0,2.2,2.2,,,14.0,59.0,12.6,496.0,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 10:15:00+00:00,,,,,,,,,,,,,,,,0.0,low,14.375,56.75,13.15,537.75,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 10:15:00+00:00,20.3852997570958,60.98914151962009,415.84504155827705,0.0,1.6124547032167302,brick:Room_101,17.999627544938413,18.011660803664924,0.0,0.0,18.0,0.0,0.0,2.2,2.2,,,14.375,56.75,13.15,537.75,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 10:30:00+00:00,20.676533280164616,59.0387681785448,422.9646654815178,0.0,1.386200219768584,brick:Room_101,17.986149097761093,17.985755088526357,0.0,0.0,18.0,0.0,0.0,2.2,2.2,,,14.75,54.5,13.7,579.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 10:30:00+00:00,,,,,,,,,,,,,,,,0.0,low,14.75,54.5,13.7,579.5,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 10:45:00+00:00,20.499080629659563,60.910138669180135,458.3961816180017,0.0,1.5933568677709675,brick:Room_101,17.949961927523876,17.966242480131303,0.0,0.0,18.0,0.0,0.0,2.2,2.2,,,15.125,52.25,14.25,621.25,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
2025-03-09 10:45:00+00:00,,,,,,,,,,,,,,,,0.0,low,15.125,52.25,14.25,621.25,Training Room 101,55.0,North,165.0,0.25,0.45,8.0,2.1
