ts,weather_temp_c,weather_rh_pct,weather_wind_ms,weather_ghi_wm2
2025-03-27 06:15:00+00:00,10.725,42.0,5.825,3.25
2025-03-27 06:30:00+00:00,10.75,41.0,5.15,6.5
2025-03-27 06:45:00+00:00,10.775,40.0,4.475,9.75
2025-03-27 07:00:00+00:00,10.8,39.0,3.8,13.0
2025-03-27 07:15:00+00:00,11.55,37.25,3.6,49.0
2025-03-27 07:30:00+00:00,12.3,35.5,3.4,85.0
2025-03-27 07:45:00+00:00,13.05,33.75,3.2,121.0
2025-03-27 08:00:00+00:00,13.8,32.0,3.0,157.0
2025-03-27 08:15:00+00:00,14.725,30.5,2.85,212.0
2025-03-27 08:30:00+00:00,15.65,29.0,2.7,267.0
2025-03-27 08:45:00+00:00,16.575,27.5,2.55,322.0
2025-03-27 09:00:00+00:00,17.5,26.0,2.4,377.0
2025-03-27 09:15:00+00:00,18.375,24.75,2.825,430.0
2025-03-27 09:30:00+00:00,19.25,23.5,3.25,483.0
2025-03-27 09:45:00+00:00,20.125,22.25,3.675,536.0
2025-03-27 10:00:00+00:00,21.0,21.0,4.1,589.0
2025-03-27 10:15:00+00:00,21.7,20.0,4.074999999999999,631.5
2025-03-27 10:30:00+00:00,22.4,19.0,4.05,674.0
2025-03-27 10:45:00+00:00,23.1,18.0,4.025,716.5
2025-03-27 11:00:00+00:00,23.8,17.0,4.0,759.0
2025-03-27 11:15:00+00:00,24.225,16.75,4.7,787.0
2025-03-27 11:30:00+00:00,24.65,16.5,5.4,815.0
2025-03-27 11:45:00+00:00,25.075,16.25,6.1,843.0
2025-03-27 12:00:00+00:00,25.5,16.0,6.8,871.0
2025-03-27 12:15:00+00:00,25.75,15.75,8.275,882.0
2025-03-27 12:30:00+00:00,26.0,15.5,9.75,893.0
2025-03-27 12:45:00+00:00,26.25,15.25,11.225,904.0
2025-03-27 13:00:00+00:00,26.5,15.0,12.7,915.0
2025-03-27 13:15:00+00:00,26.675,14.75,12.9,907.25
2025-03-27 13:30:00+00:00,26.85,14.5,13.1,899.5
2025-03-27 13:45:00+00:00,27.025,14.25,13.3,891.75
2025-03-27 14:00:00+00:00,27.2,14.0,13.5,884.0
2025-03-27 14:15:00+00:00,27.225,14.0,13.375,856.5
2025-03-27 14:30:00+00:00,27.25,14.0,13.25,829.0
2025-03-27 14:45:00+00:00,27.275,14.0,13.125,801.5
2025-03-27 15:00:00+00:00,27.3,14.0,13.0,774.0
2025-03-27 15:15:00+00:00,27.2,14.25,13.15,733.25
2025-03-27 15:30:00+00:00,27.1,14.5,13.3,692.5
2025-03-27 15:45:00+00:00,27.0,14.75,13.45,651.75
2025-03-27 16:00:00+00:00,26.9,15.0,13.6,611.0
2025-03-27 16:15:00+00:00,26.65,15.25,13.925,546.75
2025-03-27 16:30:00+00:00,26.4,15.5,14.25,482.5
2025-03-27 16:45:00+00:00,26.15,15.75,14.575,418.25
2025-03-27 17:00:00+00:00,25.9,16.0,14.9,354.0
2025-03-27 17:15:00+00:00,25.625,16.5,14.425,305.0
2025-03-27 17:30:00+00:00,25.35,17.0,13.95,256.0
2025-03-27 17:45:00+00:00,25.075,17.5,13.475,207.0
2025-03-27 18:00:00+00:00,24.8,18.0,13.0,158.0
2025-03-27 18:15:00+00:00,24.475,18.75,13.0,126.25
2025-03-27 18:30:00+00:00,24.15,19.5,13.0,94.5
2025-03-27 18:45:00+00:00,23.825,20.25,13.0,62.75
2025-03-27 19:00:00+00:00,23.5,21.0,13.0,31.0
2025-03-27 19:15:00+00:00,23.025,22.75,11.3,23.25
2025-03-27 19:30:00+00:00,22.55,24.5,9.6,15.5
2025-03-27 19:45:00+00:00,22.075000000000003,26.25,7.899999999999999,7.75
2025-03-27 20:00:00+00:00,21.6,28.0,6.2,0.0
2025-03-27 20:15:00+00:00,21.25,29.5,4.75,0.0
2025-03-27 20:30:00+00:00,20.9,31.0,3.3000000000000003,0.0
2025-03-27 20:45:00+00:00,20.55,32.5,1.8500000000000003,0.0
2025-03-27 21:00:00+00:00,20.2,34.0,0.4,0.0
2025-03-27 21:15:00+00:00,19.975,33.5,1.025,0.0
2025-03-27 21:30:00+00:00,19.75,33.0,1.65,0.0
2025-03-27 21:45:00+00:00,19.525,32.5,2.275,0.0
2025-03-27 22:00:00+00:00,19.3,32.0,2.9,0.0
2025-03-27 22:15:00+00:00,19.075,32.5,3.35,0.0
2025-03-27 22:30:00+00:00,18.85,33.0,3.8,0.0
2025-03-27 22:45:00+00:00,18.625,33.5,4.25,0.0
2025-03-27 23:00:00+00:00,18.4,34.0,4.7,0.0
2025-03-27 23:15:00+00:00,18.1,34.75,5.425,0.0
2025-03-27 23:30:00+00:00,17.799999999999997,35.5,6.15,0.0
2025-03-27 23:45:00+00:00,17.5,36.25,6.875,0.0
2025-03-28 00:00:00+00:00,17.2,37.0,7.6,0.0
2025-03-28 00:15:00+00:00,16.875,38.25,7.475,0.0
2025-03-28 00:30:00+00:00,16.55,39.5,7.35,0.0
2025-03-28 00:45:00+00:00,16.225,40.75,7.225,0.0
2025-03-28 01:00:00+00:00,15.9,42.0,7.1,0.0
2025-03-28 01:15:00+00:00,15.7,42.25,6.975,0.0
2025-03-28 01:30:00+00:00,15.5,42.5,6.85,0.0
2025-03-28 01:45:00+00:00,15.3,42.75,6.725,0.0
2025-03-28 02:00:00+00:00,15.1,43.0,6.6,0.0
2025-03-28 02:15:00+00:00,14.95,43.0,6.4,0.0
2025-03-28 02:30:00+00:00,14.8,43.0,6.199999999999999,0.0
2025-03-28 02:45:00+00:00,14.65,43.0,6.0,0.0
2025-03-28 03:00:00+00:00,14.5,43.0,5.8,0.0
2025-03-28 03:15:00+00:00,14.35,43.25,6.45,0.0
2025-03-28 03:30:00+00:00,14.2,43.5,7.1,0.0
2025-03-28 03:45:00+00:00,14.05,43.75,7.75,0.0
2025-03-28 04:00:00+00:00,13.9,44.0,8.4,0.0
2025-03-28 04:15:00+00:00,13.9,44.0,8.8,0.0
2025-03-28 04:30:00+00:00,13.9,44.0,9.2,0.0
2025-03-28 04:45:00+00:00,13.9,44.0,9.6,0.0
2025-03-28 05:00:00+00:00,13.9,44.0,10.0,0.0
2025-03-28 05:15:00+00:00,13.925,43.75,9.275,0.0
2025-03-28 05:30:00+00:00,13.95,43.5,8.55,0.0
2025-03-28 05:45:00+00:00,13.975,43.25,7.824999999999999,0.0
2025-03-28 06:00:00+00:00,14.0,43.0,7.1,0.0
2025-03-28 06:15:00+00:00,14.0,42.75,6.949999999999999,3.5
2025-03-28 06:30:00+00:00,14.0,42.5,6.8,7.0
2025-03-28 06:45:00+00:00,14.0,42.25,6.65,10.5
2025-03-28 07:00:00+00:00,14.0,42.0,6.5,14.0
2025-03-28 07:15:00+00:00,14.65,40.25,6.55,50.75
2025-03-28 07:30:00+00:00,15.3,38.5,6.6,87.5
2025-03-28 07:45:00+00:00,15.95,36.75,6.65,124.25
2025-03-28 08:00:00+00:00,16.6,35.0,6.7,161.0
2025-03-28 08:15:00+00:00,17.675,33.0,6.15,216.25
2025-03-28 08:30:00+00:00,18.75,31.0,5.6,271.5
2025-03-28 08:45:00+00:00,19.825,29.0,5.05,326.75
2025-03-28 09:00:00+00:00,20.9,27.0,4.5,382.0
2025-03-28 09:15:00+00:00,22.025,25.0,4.9,434.75
2025-03-28 09:30:00+00:00,23.15,23.0,5.3,487.5
2025-03-28 09:45:00+00:00,24.275,21.0,5.699999999999999,540.25
2025-03-28 10:00:00+00:00,25.4,19.0,6.1,593.0
2025-03-28 10:15:00+00:00,25.975,17.5,5.625,635.75
2025-03-28 10:30:00+00:00,26.55,16.0,5.15,678.5
2025-03-28 10:45:00+00:00,27.125,14.5,4.675,721.25
2025-03-28 11:00:00+00:00,27.7,13.0,4.2,764.0
2025-03-28 11:15:00+00:00,27.975,12.5,4.5,792.5
2025-03-28 11:30:00+00:00,28.25,12.0,4.800000000000001,821.0
2025-03-28 11:45:00+00:00,28.525,11.5,5.1000000000000005,849.5
2025-03-28 12:00:00+00:00,28.8,11.0,5.4,878.0
2025-03-28 12:15:00+00:00,29.0,10.75,5.525,889.25
2025-03-28 12:30:00+00:00,29.200000000000003,10.5,5.65,900.5
2025-03-28 12:45:00+00:00,29.4,10.25,5.775,911.75
2025-03-28 13:00:00+00:00,29.6,10.0,5.9,923.0
2025-03-28 13:15:00+00:00,29.75,10.0,5.800000000000001,916.5
2025-03-28 13:30:00+00:00,29.9,10.0,5.7,910.0
2025-03-28 13:45:00+00:00,30.05,10.0,5.6,903.5
2025-03-28 14:00:00+00:00,30.2,10.0,5.5,897.0
2025-03-28 14:15:00+00:00,30.3,10.0,6.125,872.5
2025-03-28 14:30:00+00:00,30.4,10.0,6.75,848.0
2025-03-28 14:45:00+00:00,30.5,10.0,7.375,823.5
2025-03-28 15:00:00+00:00,30.6,10.0,8.0,799.0
2025-03-28 15:15:00+00:00,30.5,10.0,9.7,759.0
2025-03-28 15:30:00+00:00,30.4,10.0,11.4,719.0
2025-03-28 15:45:00+00:00,30.3,10.0,13.1,679.0
2025-03-28 16:00:00+00:00,30.2,10.0,14.8,639.0
2025-03-28 16:15:00+00:00,29.9,10.0,15.6,587.75
2025-03-28 16:30:00+00:00,29.6,10.0,16.4,536.5
2025-03-28 16:45:00+00:00,29.3,10.0,17.2,485.25
2025-03-28 17:00:00+00:00,29.0,10.0,18.0,434.0
2025-03-28 17:15:00+00:00,28.625,10.5,18.075,378.5
2025-03-28 17:30:00+00:00,28.25,11.0,18.15,323.0
2025-03-28 17:45:00+00:00,27.875,11.5,18.225,267.5
2025-03-28 18:00:00+00:00,27.5,12.0,18.3,212.0
2025-03-28 18:15:00+00:00,27.05,12.5,17.6,167.5
2025-03-28 18:30:00+00:00,26.6,13.0,16.9,123.0
2025-03-28 18:45:00+00:00,26.15,13.5,16.2,78.5
2025-03-28 19:00:00+00:00,25.7,14.0,15.5,34.0
2025-03-28 19:15:00+00:00,25.4,14.75,15.05,25.5
2025-03-28 19:30:00+00:00,25.1,15.5,14.6,17.0
2025-03-28 19:45:00+00:00,24.8,16.25,14.15,8.499999999999996
2025-03-28 20:00:00+00:00,24.5,17.0,13.7,0.0
2025-03-28 20:15:00+00:00,24.1,18.25,13.6,0.0
2025-03-28 20:30:00+00:00,23.7,19.5,13.5,0.0
2025-03-28 20:45:00+00:00,23.3,20.75,13.4,0.0
2025-03-28 21:00:00+00:00,22.9,22.0,13.3,0.0
2025-03-28 21:15:00+00:00,22.475,24.75,12.875,0.0
2025-03-28 21:30:00+00:00,22.05,27.5,12.45,0.0
2025-03-28 21:45:00+00:00,21.625,30.25,12.025,0.0
2025-03-28 22:00:00+00:00,21.2,33.0,11.6,0.0
2025-03-28 22:15:00+00:00,20.9,34.0,11.325,0.0
2025-03-28 22:30:00+00:00,20.6,35.0,11.05,0.0
2025-03-28 22:45:00+00:00,20.3,36.0,10.775,0.0
2025-03-28 23:00:00+00:00,20.0,37.0,10.5,0.0
2025-03-28 23:15:00+00:00,19.775,37.25,10.0,0.0
2025-03-28 23:30:00+00:00,19.55,37.5,9.5,0.0
2025-03-28 23:45:00+00:00,19.325000000000003,37.75,9.0,0.0
2025-03-29 00:00:00+00:00,19.1,38.0,8.5,0.0
2025-03-29 00:15:00+00:00,19.075000000000003,38.5,7.65,0.0
2025-03-29 00:30:00+00:00,19.05,39.0,6.8,0.0
2025-03-29 00:45:00+00:00,19.025,39.5,5.949999999999999,0.0
2025-03-29 01:00:00+00:00,19.0,40.0,5.1,0.0
2025-03-29 01:15:00+00:00,18.7,40.5,4.5,0.0
2025-03-29 01:30:00+00:00,18.4,41.0,3.9,0.0
2025-03-29 01:45:00+00:00,18.1,41.5,3.3,0.0
2025-03-29 02:00:00+00:00,17.8,42.0,2.7,0.0
2025-03-29 02:15:00+00:00,17.575,41.75,2.2,0.0
2025-03-29 02:30:00+00:00,17.35,41.5,1.7000000000000002,0.0
2025-03-29 02:45:00+00:00,17.125,41.25,1.2000000000000002,0.0
2025-03-29 03:00:00+00:00,16.9,41.0,0.7,0.0
2025-03-29 03:15:00+00:00,16.674999999999997,41.0,0.875,0.0
2025-03-29 03:30:00+00:00,16.45,41.0,1.0499999999999998,0.0
2025-03-29 03:45:00+00:00,16.225,41.0,1.225,0.0
2025-03-29 04:00:00+00:00,16.0,41.0,1.4,0.0
2025-03-29 04:15:00+00:00,15.75,40.5,1.65,0.0
2025-03-29 04:30:00+00:00,15.5,40.0,1.9,0.0
2025-03-29 04:45:00+00:00,15.25,39.5,2.15,0.0
2025-03-29 05:00:00+00:00,15.0,39.0,2.4,0.0
2025-03-29 05:15:00+00:00,14.875,38.0,2.875,0.0
2025-03-29 05:30:00+00:00,14.75,37.0,3.35,0.0
2025-03-29 05:45:00+00:00,14.625,36.0,3.825,0.0
2025-03-29 06:00:00+00:00,14.5,35.0,4.3,0.0
2025-03-29 06:15:00+00:00,14.45,34.75,4.625,3.25
2025-03-29 06:30:00+00:00,14.4,34.5,4.949999999999999,6.5
2025-03-29 06:45:00+00:00,14.35,34.25,5.275,9.75
2025-03-29 07:00:00+00:00,14.3,34.0,5.6,13.0
2025-03-29 07:15:00+00:00,15.15,32.25,5.525,51.0
2025-03-29 07:30:00+00:00,16.0,30.5,5.449999999999999,89.0
2025-03-29 07:45:00+00:00,16.85,28.75,5.375,127.0
2025-03-29 08:00:00+00:00,17.7,27.0,5.3,165.0
2025-03-29 08:15:00+00:00,18.8,25.5,4.9,221.0
2025-03-29 08:30:00+00:00,19.9,24.0,4.5,277.0
2025-03-29 08:45:00+00:00,21.0,22.5,4.1,333.0
2025-03-29 09:00:00+00:00,22.1,21.0,3.7,389.0
2025-03-29 09:15:00+00:00,22.975,19.75,4.4,441.25
2025-03-29 09:30:00+00:00,23.85,18.5,5.1,493.5
2025-03-29 09:45:00+00:00,24.725,17.25,5.8,545.75
2025-03-29 10:00:00+00:00,25.6,16.0,6.5,598.0
2025-03-29 10:15:00+00:00,26.225,15.0,6.925,640.75
2025-03-29 10:30:00+00:00,26.85,14.0,7.35,683.5
2025-03-29 10:45:00+00:00,27.475,13.0,7.774999999999999,726.25
2025-03-29 11:00:00+00:00,28.1,12.0,8.2,769.0
2025-03-29 11:15:00+00:00,28.55,11.25,8.049999999999999,797.5
2025-03-29 11:30:00+00:00,29.0,10.5,7.899999999999999,826.0
2025-03-29 11:45:00+00:00,29.45,9.75,7.75,854.5
2025-03-29 12:00:00+00:00,29.9,9.0,7.6,883.0
2025-03-29 12:15:00+00:00,30.25,8.5,8.549999999999999,895.0
2025-03-29 12:30:00+00:00,30.6,8.0,9.5,907.0
2025-03-29 12:45:00+00:00,30.95,7.5,10.45,919.0
2025-03-29 13:00:00+00:00,31.3,7.0,11.4,931.0
2025-03-29 13:15:00+00:00,31.375,7.0,11.725,921.5
2025-03-29 13:30:00+00:00,31.450000000000003,7.0,12.05,912.0
2025-03-29 13:45:00+00:00,31.525,7.0,12.375,902.5
2025-03-29 14:00:00+00:00,31.6,7.0,12.7,893.0
2025-03-29 14:15:00+00:00,31.775,7.0,11.975,870.5
2025-03-29 14:30:00+00:00,31.95,7.0,11.25,848.0
2025-03-29 14:45:00+00:00,32.125,7.0,10.525,825.5
2025-03-29 15:00:00+00:00,32.3,7.0,9.8,803.0
2025-03-29 15:15:00+00:00,32.25,7.0,9.975,762.5
2025-03-29 15:30:00+00:00,32.2,7.0,10.15,722.0
2025-03-29 15:45:00+00:00,32.15,7.0,10.325,681.5
2025-03-29 16:00:00+00:00,32.1,7.0,10.5,641.0
2025-03-29 16:15:00+00:00,31.950000000000003,7.25,10.6,589.5
2025-03-29 16:30:00+00:00,31.8,7.5,10.7,538.0
2025-03-29 16:45:00+00:00,31.65,7.75,10.8,486.5
2025-03-29 17:00:00+00:00,31.5,8.0,10.9,435.0
2025-03-29 17:15:00+00:00,31.25,8.25,10.25,379.0
2025-03-29 17:30:00+00:00,31.0,8.5,9.6,323.0
2025-03-29 17:45:00+00:00,30.75,8.75,8.950000000000001,267.0
2025-03-29 18:00:00+00:00,30.5,9.0,8.3,211.0
2025-03-29 18:15:00+00:00,29.85,9.5,8.55,167.0
2025-03-29 18:30:00+00:00,29.2,10.0,8.8,123.0
2025-03-29 18:45:00+00:00,28.55,10.5,9.05,79.0
2025-03-29 19:00:00+00:00,27.9,11.0,9.3,35.0
2025-03-29 19:15:00+00:00,27.475,13.0,10.775,26.25
2025-03-29 19:30:00+00:00,27.05,15.0,12.25,17.5
2025-03-29 19:45:00+00:00,26.625,17.0,13.725,8.750000000000004
2025-03-29 20:00:00+00:00,26.2,19.0,15.2,0.0
2025-03-29 20:15:00+00:00,25.775,21.0,12.575,0.0
2025-03-29 20:30:00+00:00,25.35,23.0,9.95,0.0
2025-03-29 20:45:00+00:00,24.925,25.0,7.324999999999999,0.0
2025-03-29 21:00:00+00:00,24.5,27.0,4.7,0.0
2025-03-29 21:15:00+00:00,24.2,27.25,5.35,0.0
2025-03-29 21:30:00+00:00,23.9,27.5,6.0,0.0
2025-03-29 21:45:00+00:00,23.6,27.75,6.65,0.0
2025-03-29 22:00:00+00:00,23.3,28.0,7.3,0.0
2025-03-29 22:15:00+00:00,23.025,28.75,6.8,0.0
2025-03-29 22:30:00+00:00,22.75,29.5,6.3,0.0
2025-03-29 22:45:00+00:00,22.475,30.25,5.8,0.0
2025-03-29 23:00:00+00:00,22.2,31.0,5.3,0.0
2025-03-29 23:15:00+00:00,21.825,30.5,6.0,0.0
2025-03-29 23:30:00+00:00,21.45,30.0,6.699999999999999,0.0
2025-03-29 23:45:00+00:00,21.075,29.5,7.399999999999999,0.0
2025-03-30 00:00:00+00:00,20.7,29.0,8.1,0.0
2025-03-30 00:15:00+00:00,20.45,27.0,7.475,0.0
2025-03-30 00:30:00+00:00,20.2,25.0,6.85,0.0
2025-03-30 00:45:00+00:00,19.95,23.0,6.225,0.0
2025-03-30 01:00:00+00:00,19.7,21.0,5.6,0.0
2025-03-30 01:15:00+00:00,19.3,21.5,5.275,0.0
2025-03-30 01:30:00+00:00,18.9,22.0,4.949999999999999,0.0
2025-03-30 01:45:00+00:00,18.5,22.5,4.625,0.0
2025-03-30 02:00:00+00:00,18.1,23.0,4.3,0.0
2025-03-30 02:15:00+00:00,17.950000000000003,23.5,5.125,0.0
2025-03-30 02:30:00+00:00,17.8,24.0,5.949999999999999,0.0
2025-03-30 02:45:00+00:00,17.650000000000002,24.5,6.775,0.0
2025-03-30 03:00:00+00:00,17.5,25.0,7.6,0.0
2025-03-30 03:15:00+00:00,17.3,25.5,7.05,0.0
2025-03-30 03:30:00+00:00,17.1,26.0,6.5,0.0
2025-03-30 03:45:00+00:00,16.9,26.5,5.95,0.0
2025-03-30 04:00:00+00:00,16.7,27.0,5.4,0.0
2025-03-30 04:15:00+00:00,16.4,27.5,4.75,0.0
2025-03-30 04:30:00+00:00,16.1,28.0,4.1,0.0
2025-03-30 04:45:00+00:00,15.8,28.5,3.45,0.0
2025-03-30 05:00:00+00:00,15.5,29.0,2.8,0.0
2025-03-30 05:15:00+00:00,15.325,29.5,3.1,0.0
2025-03-30 05:30:00+00:00,15.15,30.0,3.4,0.0
2025-03-30 05:45:00+00:00,14.975,30.5,3.7,0.0
2025-03-30 06:00:00+00:00,14.8,31.0,4.0,0.0
2025-03-30 06:15:00+00:00,14.775,31.0,4.0,4.25
2025-03-30 06:30:00+00:00,14.75,31.0,4.0,8.5
2025-03-30 06:45:00+00:00,14.725,31.0,4.0,12.750000000000002
2025-03-30 07:00:00+00:00,14.7,31.0,4.0,17.0
2025-03-30 07:15:00+00:00,15.65,29.25,4.0,55.5
2025-03-30 07:30:00+00:00,16.599999999999998,27.5,4.0,94.0
2025-03-30 07:45:00+00:00,17.55,25.75,4.0,132.5
2025-03-30 08:00:00+00:00,18.5,24.0,4.0,171.0
2025-03-30 08:15:00+00:00,19.8,22.25,4.025,226.5
2025-03-30 08:30:00+00:00,21.1,20.5,4.05,282.0
2025-03-30 08:45:00+00:00,22.4,18.75,4.074999999999999,337.5
2025-03-30 09:00:00+00:00,23.7,17.0,4.1,393.0
2025-03-30 09:15:00+00:00,24.725,15.75,4.275,445.5
2025-03-30 09:30:00+00:00,25.75,14.5,4.449999999999999,498.0
2025-03-30 09:45:00+00:00,26.775,13.25,4.625,550.5
2025-03-30 10:00:00+00:00,27.8,12.0,4.8,603.0
2025-03-30 10:15:00+00:00,28.425,11.5,4.675,645.5
2025-03-30 10:30:00+00:00,29.05,11.0,4.55,688.0
2025-03-30 10:45:00+00:00,29.675,10.5,4.425,730.5
2025-03-30 11:00:00+00:00,30.3,10.0,4.3,773.0
2025-03-30 11:15:00+00:00,30.575,10.25,5.075,800.5
2025-03-30 11:30:00+00:00,30.85,10.5,5.85,828.0
2025-03-30 11:45:00+00:00,31.125,10.75,6.625,855.5
2025-03-30 12:00:00+00:00,31.4,11.0,7.4,883.0
2025-03-30 12:15:00+00:00,31.525,11.25,7.575,893.75
2025-03-30 12:30:00+00:00,31.65,11.5,7.75,904.5
2025-03-30 12:45:00+00:00,31.775,11.75,7.925,915.25
2025-03-30 13:00:00+00:00,31.9,12.0,8.1,926.0
2025-03-30 13:15:00+00:00,31.925,11.75,8.0,918.5
2025-03-30 13:30:00+00:00,31.95,11.5,7.9,911.0
2025-03-30 13:45:00+00:00,31.975,11.25,7.8,903.5
2025-03-30 14:00:00+00:00,32.0,11.0,7.7,896.0
2025-03-30 14:15:00+00:00,31.975,11.0,6.45,870.0
2025-03-30 14:30:00+00:00,31.95,11.0,5.2,844.0
2025-03-30 14:45:00+00:00,31.925,11.0,3.95,818.0
2025-03-30 15:00:00+00:00,31.9,11.0,2.7,792.0
2025-03-30 15:15:00+00:00,32.0,11.0,2.825,753.25
2025-03-30 15:30:00+00:00,32.099999999999994,11.0,2.95,714.5
2025-03-30 15:45:00+00:00,32.2,11.0,3.075,675.75
2025-03-30 16:00:00+00:00,32.3,11.0,3.2,637.0
2025-03-30 16:15:00+00:00,32.224999999999994,11.0,3.625,587.25
2025-03-30 16:30:00+00:00,32.15,11.0,4.050000000000001,537.5
2025-03-30 16:45:00+00:00,32.075,11.0,4.4750000000000005,487.75
2025-03-30 17:00:00+00:00,32.0,11.0,4.9,438.0
2025-03-30 17:15:00+00:00,31.925,11.0,4.525,382.5
2025-03-30 17:30:00+00:00,31.85,11.0,4.15,327.0
2025-03-30 17:45:00+00:00,31.775,11.0,3.775,271.5
2025-03-30 18:00:00+00:00,31.7,11.0,3.4,216.0
2025-03-30 18:15:00+00:00,31.025,11.75,5.525,171.0
2025-03-30 18:30:00+00:00,30.35,12.5,7.65,126.0
2025-03-30 18:45:00+00:00,29.675,13.25,9.775,81.0
2025-03-30 19:00:00+00:00,29.0,14.0,11.9,36.0
2025-03-30 19:15:00+00:00,28.125,17.5,13.075,27.0
2025-03-30 19:30:00+00:00,27.25,21.0,14.25,18.0
2025-03-30 19:45:00+00:00,26.375,24.5,15.425,9.0
2025-03-30 20:00:00+00:00,25.5,28.0,16.6,0.0
2025-03-30 20:15:00+00:00,25.175,28.5,14.85,0.0
2025-03-30 20:30:00+00:00,24.85,29.0,13.1,0.0
2025-03-30 20:45:00+00:00,24.525,29.5,11.35,0.0
2025-03-30 21:00:00+00:00,24.2,30.0,9.6,0.0
2025-03-30 21:15:00+00:00,24.0,30.5,8.375,0.0
2025-03-30 21:30:00+00:00,23.8,31.0,7.15,0.0
2025-03-30 21:45:00+00:00,23.6,31.5,5.925000000000001,0.0
2025-03-30 22:00:00+00:00,23.4,32.0,4.7,0.0
2025-03-30 22:15:00+00:00,23.225,32.5,5.325,0.0
2025-03-30 22:30:00+00:00,23.05,33.0,5.95,0.0
2025-03-30 22:45:00+00:00,22.875,33.5,6.575,0.0
2025-03-30 23:00:00+00:00,22.7,34.0,7.2,0.0
