ts,T_int,T_int_true,T_set,P_hvac,P_lighting,P_plug,P_total,hvac_state,lighting_state,zone_id
2025-03-05 07:15:00+00:00,18.30771272091497,18.23325706549856,18.0,0.0,0.0,2.2,2.2,0,0,brick:Room_101
2025-03-05 07:30:00+00:00,18.24524957202996,18.131677084758824,18.0,0.0,0.0,2.2,2.2,0,0,brick:Room_101
2025-03-05 07:45:00+00:00,18.01077486653527,18.03099473769447,18.0,0.0,0.0,2.2,2.2,0,0,brick:Room_101
2025-03-05 08:00:00+00:00,18.127190405453742,18.10261893281773,22.0,31.752042098444235,3.0,2.7,37.45204209844424,1,1,brick:Room_101
2025-03-05 08:15:00+00:00,18.19868840206293,18.170200384203,22.0,31.17904853745813,3.0,2.7,36.87904853745813,1,1,brick:Room_101
2025-03-05 08:30:00+00:00,18.24436905716965,18.234594970591985,22.0,30.638396926376004,3.0,2.7,36.33839692637601,1,1,brick:Room_101
2025-03-05 08:45:00+00:00,18.292374708598327,18.297316968660294,22.0,30.12324023526412,3.0,3.2,36.32324023526412,1,1,brick:Room_101
2025-03-05 09:00:00+00:00,18.379438108337197,18.357639338862192,22.0,29.62146425071765,3.0,2.7,35.32146425071765,1,1,brick:Room_101
2025-03-05 09:15:00+00:00,18.290400646154275,18.41701295041526,22.0,29.13888528910246,3.0,2.7,34.838885289102464,1,1,brick:Room_101
2025-03-05 09:30:00+00:00,18.51017815248199,18.47607467797886,22.0,28.663896396677927,3.0,2.7,34.36389639667793,1,1,brick:Room_101
2025-03-05 09:45:00+00:00,18.54243180883472,18.536122913651617,22.0,28.19140257616911,3.0,3.2,34.391402576169114,1,1,brick:Room_101
2025-03-05 10:00:00+00:00,18.58580838128365,18.596932126122564,22.0,27.711016690787066,0.0,3.2,30.91101669078706,1,0,brick:Room_101
2025-03-05 10:15:00+00:00,18.761329002119734,18.65898589233376,22.0,27.22454299101949,0.0,3.2,30.42454299101949,1,0,brick:Room_101
2025-03-05 10:30:00+00:00,18.688256303515644,18.72200300445517,22.0,26.728112861329947,0.0,2.7,29.428112861329947,1,0,brick:Room_101
2025-03-05 10:45:00+00:00,18.76768506857486,18.78783886802811,22.0,26.22397596435863,0.0,3.2,29.42397596435863,1,0,brick:Room_101
2025-03-05 11:00:00+00:00,18.954931365893277,18.85535370078304,22.0,25.69728905577512,0.0,2.7,28.397289055775115,1,0,brick:Room_101
2025-03-05 11:15:00+00:00,18.88470363431913,18.92630669956163,22.0,25.157170393735697,0.0,3.2,28.357170393735696,1,0,brick:Room_101
2025-03-05 11:30:00+00:00,18.974100985852026,19.001606749998853,22.0,24.58954640350697,0.0,4.2,28.78954640350697,1,0,brick:Room_101
2025-03-05 11:45:00+00:00,19.07043962562929,19.077790896800835,22.0,23.987146000009176,0.0,2.7,26.68714600000917,1,0,brick:Room_101
2025-03-05 12:00:00+00:00,19.20003919208483,19.158002467978356,22.0,23.37767282559332,0.0,3.2,26.57767282559332,1,0,brick:Room_101
2025-03-05 12:15:00+00:00,19.251264363385044,19.24087423801738,22.0,22.73598025617318,0.0,2.7,25.435980256173178,1,0,brick:Room_101
2025-03-05 12:30:00+00:00,19.26259827721127,19.327229544568883,22.0,22.07300609586096,0.0,2.7,24.77300609586096,1,0,brick:Room_101
2025-03-05 12:45:00+00:00,19.39048256036082,19.417090988517177,22.0,21.382163643448933,0.0,2.7,24.082163643448933,1,0,brick:Room_101
2025-03-05 13:00:00+00:00,19.48007461173666,19.510442333397272,22.0,20.66327209186258,0.0,2.7,23.36327209186258,1,0,brick:Room_101
2025-03-05 13:15:00+00:00,19.60336896908941,19.60723002135056,22.0,19.916461332821825,0.0,2.7,22.616461332821824,1,0,brick:Room_101
2025-03-05 13:30:00+00:00,19.72937122972333,19.70807904679184,22.0,19.14215982919552,0.0,3.2,22.34215982919552,1,0,brick:Room_101
2025-03-05 13:45:00+00:00,19.832304392481426,19.811394104687025,22.0,18.3353676256653,0.0,2.7,21.035367625665295,1,0,brick:Room_101
2025-03-05 14:00:00+00:00,19.82969346482618,19.9184940525286,22.0,17.5088471625038,0.0,3.2,20.7088471625038,1,0,brick:Room_101
2025-03-05 14:15:00+00:00,19.90877471423357,19.855577664855524,18.0,15.34795242022878,0.0,2.2,17.54795242022878,1,0,brick:Room_101
2025-03-05 14:30:00+00:00,19.99055579487528,19.977927352575445,22.0,17.15537868115581,0.0,2.7,19.85537868115581,1,0,brick:Room_101
2025-03-05 14:45:00+00:00,20.171298715891503,20.10207211351181,22.0,16.176581179396436,0.0,2.7,18.876581179396435,1,0,brick:Room_101
2025-03-05 15:00:00+00:00,20.250707819339627,20.228497902975093,22.0,15.183423091905524,0.0,3.2,18.383423091905524,1,0,brick:Room_101
2025-03-05 15:15:00+00:00,20.23840262027927,20.183336472392483,18.0,17.827983223800743,0.0,2.2,20.027983223800742,1,0,brick:Room_101
2025-03-05 15:30:00+00:00,20.172993389533744,20.14966612396124,18.0,17.466691779139865,0.0,2.2,19.666691779139864,1,0,brick:Room_101
2025-03-05 15:45:00+00:00,20.366009228474013,20.298697940663875,22.0,14.802671008310114,0.0,2.7,17.502671008310113,1,0,brick:Room_101
2025-03-05 16:00:00+00:00,20.47303840169345,20.446925869892567,22.0,13.610416474689004,0.0,2.7,16.310416474689003,1,0,brick:Room_101
2025-03-05 16:15:00+00:00,20.589911374384457,20.594807136706603,22.0,12.424593040859463,3.0,3.2,18.624593040859462,1,1,brick:Room_101
2025-03-05 16:30:00+00:00,20.85421609062772,20.74059435460537,22.0,11.241542906347178,3.0,2.7,16.941542906347177,1,1,brick:Room_101
2025-03-05 16:45:00+00:00,20.929208402687337,20.884756546573342,22.0,10.075245163157009,3.0,2.7,15.775245163157006,1,1,brick:Room_101
2025-03-05 17:00:00+00:00,21.0556762502344,21.026989029184183,22.0,8.92194762741326,3.0,2.7,14.62194762741326,1,1,brick:Room_101
2025-03-05 17:15:00+00:00,20.93101832256565,20.994833543392566,18.0,24.21591223347346,0.0,2.2,26.41591223347346,1,0,brick:Room_101
2025-03-05 17:30:00+00:00,21.08043119305259,21.144846573925765,22.0,8.04133165285947,3.0,4.2,15.241331652859468,1,1,brick:Room_101
2025-03-05 17:45:00+00:00,21.304404054856725,21.289768280749637,22.0,6.8412274085938805,3.0,3.2,13.04122740859388,1,1,brick:Room_101
2025-03-05 18:00:00+00:00,21.43810377118788,21.430827711299468,22.0,5.68185375400293,3.0,3.2,11.881853754002927,1,1,brick:Room_101
2025-03-05 18:15:00+00:00,21.36416631070811,21.39487243895853,18.0,27.446621690395745,0.0,2.2,29.646621690395744,1,0,brick:Room_101
2025-03-05 18:30:00+00:00,21.544864556130115,21.537815421149517,22.0,4.841020488331793,3.0,3.2,11.041020488331792,1,1,brick:Room_101
2025-03-05 18:45:00+00:00,21.581946868250203,21.50251552184802,18.0,28.30252336919611,0.0,2.2,30.50252336919611,1,0,brick:Room_101
2025-03-05 19:00:00+00:00,21.50684262541649,21.47207250168897,18.0,28.02012417478417,0.0,2.2,30.22012417478417,1,0,brick:Room_101
2025-03-05 19:15:00+00:00,21.38855016142539,21.445600586913027,18.0,27.77658001351176,0.0,2.2,29.97658001351176,1,0,brick:Room_101
2025-03-05 19:30:00+00:00,21.41668325145856,21.42225869281571,18.0,27.56480469530422,0.0,2.2,29.764804695304218,1,0,brick:Room_101
2025-03-05 19:45:00+00:00,21.36100195565521,21.40125027969784,18.0,27.37806954252568,0.0,2.2,29.57806954252568,1,0,brick:Room_101
2025-03-05 20:00:00+00:00,21.36243824966476,21.381823245485187,18.0,27.210002237582728,0.0,2.2,29.410002237582727,1,0,brick:Room_101
2025-03-05 20:15:00+00:00,21.342589058388047,21.363269841669528,18.0,27.054585963881493,0.0,2.2,29.25458596388149,1,0,brick:Room_101
2025-03-05 20:30:00+00:00,21.321044320831792,21.344926599961997,18.0,26.90615873335622,0.0,2.2,29.10615873335622,1,0,brick:Room_101
2025-03-05 20:45:00+00:00,21.263417489192232,21.326174257790903,18.0,26.75941279969595,0.0,2.2,28.95941279969595,1,0,brick:Room_101
2025-03-05 21:00:00+00:00,21.300054937445125,21.306437671521035,18.0,26.609394062327222,0.0,2.2,28.809394062327225,1,0,brick:Room_101
2025-03-05 21:15:00+00:00,21.257155325176047,21.28518570701841,18.0,26.45150137216828,0.0,2.2,28.65150137216828,1,0,brick:Room_101
2025-03-05 21:30:00+00:00,21.28760152057708,21.434073955077192,22.0,5.718514343852689,3.0,2.7,11.418514343852689,1,1,brick:Room_101
2025-03-05 21:45:00+00:00,21.50057019058912,21.39792158936403,18.0,27.472591640617537,0.0,2.2,29.672591640617537,1,0,brick:Room_101
2025-03-05 22:00:00+00:00,21.586138766030253,21.53170028331942,22.0,4.816627285087748,3.0,2.7,10.516627285087749,1,1,brick:Room_101
2025-03-05 22:15:00+00:00,21.46146226439814,21.48027730064439,18.0,28.25360226655536,0.0,2.2,30.45360226655536,1,0,brick:Room_101
2025-03-05 22:30:00+00:00,21.4274721984029,21.426531245915868,18.0,27.84221840515511,0.0,2.2,30.042218405155108,1,0,brick:Room_101
2025-03-05 22:45:00+00:00,21.31153512245681,21.370117839822687,18.0,27.412249967326943,0.0,2.2,29.612249967326942,1,0,brick:Room_101
2025-03-05 23:00:00+00:00,21.56838238780536,21.48359624391481,22.0,5.039057281418508,3.0,3.2,11.239057281418509,1,1,brick:Room_101
2025-03-05 23:15:00+00:00,21.505369184484795,21.41050474974614,18.0,27.868769951318512,0.0,2.2,30.06876995131851,1,0,brick:Room_101
2025-03-05 23:30:00+00:00,21.34245929897984,21.33462461256751,18.0,27.284037997969108,0.0,2.2,29.484037997969107,1,0,brick:Room_101
2025-03-05 23:45:00+00:00,21.30692927364269,21.255752741433422,18.0,26.676996900540075,0.0,2.2,28.876996900540075,1,0,brick:Room_101
2025-03-06 00:00:00+00:00,21.21041780679309,21.201653467846395,18.0,26.046021931467408,0.0,2.2,28.246021931467407,1,0,brick:Room_101
2025-03-06 00:15:00+00:00,21.075758048243213,21.14259432018701,18.0,25.61322774277116,0.0,2.2,27.81322774277116,1,0,brick:Room_101
2025-03-06 00:30:00+00:00,21.0580147012082,21.078605869656386,18.0,25.140754561496067,0.0,2.2,27.340754561496063,1,0,brick:Room_101
2025-03-06 00:45:00+00:00,21.01634969238058,21.00975329404198,18.0,24.628846957251056,0.0,2.2,26.828846957251056,1,0,brick:Room_101
2025-03-06 01:00:00+00:00,20.91340789312405,20.936135279061222,18.0,24.07802635233585,0.0,2.2,26.278026352335853,1,0,brick:Room_101
2025-03-06 01:15:00+00:00,20.846950162105912,20.857882825977665,18.0,23.48908223248978,0.0,2.2,25.689082232489778,1,0,brick:Room_101
2025-03-06 01:30:00+00:00,20.942730846842142,20.9473008247176,22.0,9.13693739217868,3.0,2.7,14.83693739217868,1,1,brick:Room_101
2025-03-06 01:45:00+00:00,20.845799796785062,20.84984372167834,18.0,23.57840659774081,0.0,2.2,25.77840659774081,1,0,brick:Room_101
2025-03-06 02:00:00+00:00,20.75157327738703,20.74896035286216,18.0,22.79874977342672,0.0,2.2,24.99874977342672,1,0,brick:Room_101
2025-03-06 02:15:00+00:00,20.591828488228533,20.64485874154836,18.0,21.991682822897246,0.0,2.2,24.19168282289725,1,0,brick:Room_101
2025-03-06 02:30:00+00:00,20.50192348303795,20.537774290494347,18.0,21.15886993238689,0.0,2.2,23.35886993238689,1,0,brick:Room_101
2025-03-06 02:45:00+00:00,20.36373873499846,20.42796794828346,18.0,20.30219432395478,0.0,2.2,22.50219432395478,1,0,brick:Room_101
2025-03-06 03:00:00+00:00,20.364615093893057,20.315724316408748,18.0,19.42374358626768,0.0,2.2,21.623743586267675,1,0,brick:Room_101
2025-03-06 03:15:00+00:00,20.096067355062893,20.201349702154907,18.0,18.52579453126998,0.0,2.2,20.72579453126998,1,0,brick:Room_101
2025-03-06 03:30:00+00:00,20.14284963992348,20.08517012275763,18.0,17.610797617239257,0.0,2.2,19.810797617239256,1,0,brick:Room_101
2025-03-06 03:45:00+00:00,20.03684673656492,19.96752926670177,18.0,16.68136098206105,0.0,2.2,18.88136098206105,1,0,brick:Room_101
2025-03-06 04:00:00+00:00,19.83367738901718,19.84878641836631,18.0,15.740234133614194,0.0,2.2,17.940234133614194,1,0,brick:Room_101
2025-03-06 04:15:00+00:00,19.771300355285614,19.901457209676984,22.0,17.209708653069526,3.0,2.7,22.90970865306953,1,1,brick:Room_101
2025-03-06 04:30:00+00:00,19.75312300398984,19.771188532088207,18.0,15.211657677415872,0.0,2.2,17.41165767741587,1,0,brick:Room_101
2025-03-06 04:45:00+00:00,19.638393475275542,19.641602683339983,18.0,14.169508256705656,0.0,2.2,16.369508256705654,1,0,brick:Room_101
2025-03-06 05:00:00+00:00,19.462531640685533,19.51306155168198,18.0,13.13282146671989,0.0,2.2,15.332821466719889,1,0,brick:Room_101
2025-03-06 05:15:00+00:00,19.36017335099959,19.385934270690004,18.0,12.10449241345583,0.0,2.2,14.30449241345583,1,0,brick:Room_101
2025-03-06 05:30:00+00:00,19.33710468701396,19.26059492707079,18.0,11.087474165520035,0.0,2.2,13.287474165520036,1,0,brick:Room_101
2025-03-06 05:45:00+00:00,19.170666648570503,19.137420290455417,18.0,10.084759416566328,0.0,2.2,12.284759416566327,1,0,brick:Room_101
2025-03-06 06:00:00+00:00,18.970559366561083,19.016787572279988,18.0,9.099362323643334,0.0,2.2,11.299362323643331,1,0,brick:Room_101
2025-03-06 06:15:00+00:00,18.81919226240712,18.89907222088689,18.0,8.134300578239902,0.0,2.2,10.3343005782399,1,0,brick:Room_101
2025-03-06 06:30:00+00:00,18.7682948940938,18.78464575997429,18.0,7.192577767095116,0.0,2.2,9.392577767095116,1,0,brick:Room_101
2025-03-06 06:45:00+00:00,18.663200838509027,18.67387367747655,18.0,6.277166079794313,0.0,2.2,8.477166079794312,1,0,brick:Room_101
2025-03-06 07:00:00+00:00,18.591923331242345,18.56711337187418,18.0,5.390989419812399,0.0,2.2,7.590989419812399,1,0,brick:Room_101
2025-03-06 07:15:00+00:00,18.437946327181542,18.464712162809928,18.0,4.536906974993428,0.0,2.2,6.7369069749934285,1,0,brick:Room_101
2025-03-06 07:30:00+00:00,18.412496587045872,18.386921608277778,18.0,0.0,0.0,2.2,2.2,0,0,brick:Room_101
2025-03-06 07:45:00+00:00,18.406361578241743,18.30960387623873,18.0,0.0,0.0,2.2,2.2,0,0,brick:Room_101
2025-03-06 08:00:00+00:00,18.27413600099954,18.233360949877326,18.0,0.0,0.0,2.2,2.2,0,0,brick:Room_101
2025-03-06 08:15:00+00:00,18.31852262066272,18.320927046029254,22.0,30.13311240098139,3.0,2.7,35.83311240098139,1,1,brick:Room_101
2025-03-06 08:30:00+00:00,18.394935400199984,18.40409292375265,22.0,29.432583631765937,3.0,2.7,35.13258363176594,1,1,brick:Room_101
2025-03-06 08:45:00+00:00,18.46804144232964,18.485875099038637,22.0,28.7672566099788,3.0,4.2,35.967256609978804,1,1,brick:Room_101
2025-03-06 09:00:00+00:00,18.621703895606885,18.56267184998428,22.0,28.112999207690933,3.0,2.7,33.812999207690936,1,1,brick:Room_101
2025-03-06 09:15:00+00:00,18.60615393972408,18.637519612021645,22.0,27.498625200125787,3.0,2.7,33.19862520012579,1,1,brick:Room_101
2025-03-06 09:30:00+00:00,18.541234266383004,18.538973130933005,18.0,5.100156896173161,0.0,2.2,7.300156896173161,1,0,brick:Room_101
2025-03-06 09:45:00+00:00,18.62497069428717,18.62241079919312,22.0,27.68821495253596,3.0,2.7,33.38821495253596,1,1,brick:Room_101
2025-03-06 10:00:00+00:00,18.68224301906089,18.70733222870147,22.0,27.020713606455075,0.0,4.2,31.220713606455075,1,0,brick:Room_101
2025-03-06 10:15:00+00:00,18.7212681213786,18.7898913987728,22.0,26.34134217038823,0.0,2.7,29.04134217038823,1,0,brick:Room_101
2025-03-06 10:30:00+00:00,18.716889097558017,18.700740372377133,18.0,6.319131190182418,0.0,2.2,8.519131190182417,1,0,brick:Room_101
2025-03-06 10:45:00+00:00,18.79202525010733,18.795075448700096,22.0,26.39407702098293,0.0,2.7,29.094077020982933,1,0,brick:Room_101
2025-03-06 11:00:00+00:00,18.91579977975991,18.890787756288084,22.0,25.63939641039923,0.0,3.2,28.839396410399228,1,0,brick:Room_101
2025-03-06 11:15:00+00:00,18.96083193932005,18.987511954642013,22.0,24.873697949695327,0.0,3.2,28.07369794969533,1,0,brick:Room_101
2025-03-06 11:30:00+00:00,19.14591673247816,19.084875667537503,22.0,24.099904362863896,0.0,2.7,26.79990436286389,1,0,brick:Room_101
2025-03-06 11:45:00+00:00,19.140088065373615,19.18392675443421,22.0,23.320994659699977,0.0,2.7,26.020994659699976,1,0,brick:Room_101
2025-03-06 12:00:00+00:00,19.37050464425874,19.284902630057847,22.0,22.528585964526314,0.0,2.7,25.228585964526317,1,0,brick:Room_101
2025-03-06 12:15:00+00:00,19.300610474853062,19.38799230034448,22.0,21.720778959537228,0.0,2.7,24.420778959537227,1,0,brick:Room_101
2025-03-06 12:30:00+00:00,19.515076494999253,19.49333799177141,22.0,20.89606159724417,0.0,2.7,23.59606159724417,1,0,brick:Room_101
2025-03-06 12:45:00+00:00,19.452665509925453,19.42889397579912,18.0,11.946703934171268,0.0,2.2,14.146703934171269,1,0,brick:Room_101
2025-03-06 13:00:00+00:00,19.33753055314248,19.377308406539527,18.0,11.43115180639296,0.0,2.2,13.63115180639296,1,0,brick:Room_101
2025-03-06 13:15:00+00:00,19.53132147560466,19.510101778711608,22.0,20.981532747683787,0.0,2.7,23.681532747683782,1,0,brick:Room_101
2025-03-06 13:30:00+00:00,19.70803207674641,19.6440561432584,22.0,19.919185770307138,0.0,2.7,22.619185770307137,1,0,brick:Room_101
2025-03-06 13:45:00+00:00,19.4961970598457,19.6070380018134,18.0,13.15244914606717,0.0,2.2,15.352449146067167,1,0,brick:Room_101
2025-03-06 14:00:00+00:00,19.77889079207784,19.7537535517033,22.0,19.1436959854928,0.0,2.7,21.8436959854928,1,0,brick:Room_101
2025-03-06 14:15:00+00:00,19.776955420651976,19.90161896166848,22.0,17.96997158637359,0.0,3.2,21.16997158637359,1,0,brick:Room_101
2025-03-06 14:30:00+00:00,20.002955454851023,20.051238695027187,22.0,16.787048306652167,0.0,4.2,20.987048306652166,1,0,brick:Room_101
2025-03-06 14:45:00+00:00,20.28102756707646,20.199569248831413,22.0,15.5900904397825,0.0,3.2,18.7900904397825,1,0,brick:Room_101
2025-03-06 15:00:00+00:00,20.146051877783123,20.175140979452724,18.0,17.5965539906513,0.0,2.2,19.7965539906513,1,0,brick:Room_101
2025-03-06 15:15:00+00:00,20.274590488237383,20.33328448645783,22.0,14.598872164378207,0.0,2.7,17.298872164378206,1,0,brick:Room_101
2025-03-06 15:30:00+00:00,20.48067867509724,20.490575561546475,22.0,13.33372410833735,0.0,2.7,16.03372410833735,1,0,brick:Room_101
2025-03-06 15:45:00+00:00,20.75237003224919,20.64897471534101,22.0,12.0753955076282,0.0,4.2,16.2753955076282,1,0,brick:Room_101
2025-03-06 16:00:00+00:00,20.712274280977866,20.803858393338164,22.0,10.808202277271905,0.0,2.7,13.508202277271902,1,0,brick:Room_101
2025-03-06 16:15:00+00:00,20.90471152859204,20.957277024174005,22.0,9.56913285329469,3.0,2.7,15.269132853294687,1,1,brick:Room_101
2025-03-06 16:30:00+00:00,21.183851278866523,21.108979694707543,22.0,8.341783806607964,3.0,2.7,14.041783806607963,1,1,brick:Room_101
2025-03-06 16:45:00+00:00,21.35229758972005,21.259412472543165,22.0,7.128162442339658,3.0,3.2,13.328162442339655,1,1,brick:Room_101
2025-03-06 17:00:00+00:00,21.40236326566518,21.407534826879694,22.0,5.924700219654682,3.0,3.2,12.12470021965468,1,1,brick:Room_101
2025-03-06 17:15:00+00:00,21.490387549761238,21.55234018488757,22.0,4.739721384962451,3.0,2.7,10.43972138496245,1,1,brick:Room_101
2025-03-06 17:30:00+00:00,21.77989104814664,21.67509887305618,22.0,0.0,3.0,2.7,5.7,0,1,brick:Room_101
2025-03-06 17:45:00+00:00,21.882975600239423,21.803253480651968,22.0,0.0,3.0,4.2,7.2,0,1,brick:Room_101
2025-03-06 18:00:00+00:00,21.96586064699764,21.93191329760953,22.0,0.0,3.0,2.7,5.7,0,1,brick:Room_101
2025-03-06 18:15:00+00:00,21.852837407312464,21.89345752475933,18.0,31.45530638087624,0.0,2.2,33.65530638087624,1,0,brick:Room_101
2025-03-06 18:30:00+00:00,21.858743212644374,21.861194679686275,18.0,31.147660198074675,0.0,2.2,33.34766019807468,1,0,brick:Room_101
2025-03-06 18:45:00+00:00,21.826165588580952,21.834183592633195,18.0,30.8895574374902,0.0,2.2,33.0895574374902,1,0,brick:Room_101
2025-03-06 19:00:00+00:00,21.82806870063825,21.81152613540748,18.0,30.67346874106556,0.0,2.2,32.873468741065565,1,0,brick:Room_101
2025-03-06 19:15:00+00:00,22.029696852096517,21.957146780189948,22.0,0.0,3.0,3.2,6.2,0,1,brick:Room_101
2025-03-06 19:30:00+00:00,21.974640129360115,21.930669277303245,18.0,31.657174241519584,0.0,2.2,33.85717424151959,1,0,brick:Room_101
2025-03-06 19:45:00+00:00,21.85284682779468,21.90671563164392,18.0,31.44535421842596,0.0,2.2,33.645354218425965,1,0,brick:Room_101
2025-03-06 20:00:00+00:00,21.953347005080804,21.884522182579826,18.0,31.25372505315136,0.0,2.2,33.45372505315136,1,0,brick:Room_101
2025-03-06 20:15:00+00:00,21.87902693181508,21.863370324814426,18.0,31.076177460638604,0.0,2.2,33.27617746063861,1,0,brick:Room_101
2025-03-06 20:30:00+00:00,21.876939682225608,21.84258639243266,18.0,30.906962598515378,0.0,2.2,33.10696259851538,1,0,brick:Room_101
2025-03-06 20:45:00+00:00,22.060979432732186,21.98765238976825,22.0,0.0,3.0,3.2,6.2,0,1,brick:Room_101
2025-03-06 21:00:00+00:00,21.90009817166937,21.95567718414505,18.0,31.90121911814603,0.0,2.2,34.101219118146034,1,0,brick:Room_101
2025-03-06 21:15:00+00:00,21.921138380385937,21.92292965932126,18.0,31.645417473160396,0.0,2.2,33.8454174731604,1,0,brick:Room_101
2025-03-06 21:30:00+00:00,21.86230470708184,21.8888774346498,18.0,31.38343727457007,0.0,2.2,33.58343727457007,1,0,brick:Room_101
2025-03-06 21:45:00+00:00,21.77464158221103,21.8530345534793,18.0,31.11101947719837,0.0,2.2,33.31101947719837,1,0,brick:Room_101
2025-03-06 22:00:00+00:00,21.832296583581797,21.814961084701547,18.0,30.824276427834405,0.0,2.2,33.02427642783441,1,0,brick:Room_101
2025-03-06 22:15:00+00:00,21.899840505324253,21.774262677745032,18.0,30.51968867761238,0.0,2.2,32.71968867761238,1,0,brick:Room_101
2025-03-06 22:30:00+00:00,21.6385861765554,21.73059006378069,18.0,30.19410142196025,0.0,2.2,32.39410142196026,1,0,brick:Room_101
2025-03-06 22:45:00+00:00,21.682024466138525,21.683638496691,18.0,29.84472051024551,0.0,2.2,32.04472051024551,1,0,brick:Room_101
2025-03-06 23:00:00+00:00,21.66517427488657,21.63314712813284,18.0,29.469107973528,0.0,2.2,31.669107973528,1,0,brick:Room_101
2025-03-06 23:15:00+00:00,21.585052221879018,21.57889831179621,18.0,29.06517702506269,0.0,2.2,31.26517702506269,1,0,brick:Room_101
2025-03-06 23:30:00+00:00,21.515060430098327,21.520716832724112,18.0,28.631186494369672,0.0,2.2,30.83118649436967,1,0,brick:Room_101
2025-03-06 23:45:00+00:00,21.393508240139223,21.45846905831152,18.0,28.165734661792897,0.0,2.2,30.365734661792896,1,0,brick:Room_101
2025-03-07 00:00:00+00:00,21.4316238984349,21.41998456128789,18.0,27.667752466492143,0.0,2.2,29.867752466492146,1,0,brick:Room_101
2025-03-07 00:15:00+00:00,21.337753951335472,21.375592150186268,18.0,27.35987649030312,0.0,2.2,29.55987649030312,1,0,brick:Room_101
2025-03-07 00:30:00+00:00,21.21588387053061,21.325379955779542,18.0,27.004737201490144,0.0,2.2,29.204737201490143,1,0,brick:Room_101
2025-03-07 00:45:00+00:00,21.329196831764357,21.269467220738665,18.0,26.60303964623634,0.0,2.2,28.80303964623634,1,0,brick:Room_101
2025-03-07 01:00:00+00:00,21.255922704145853,21.20800341315375,18.0,26.15573776590932,0.0,2.2,28.35573776590932,1,0,brick:Room_101
2025-03-07 01:15:00+00:00,21.14375028228813,21.14116723344558,18.0,25.664027305230007,0.0,2.2,27.864027305230007,1,0,brick:Room_101
2025-03-07 01:30:00+00:00,21.080619251944817,21.06916551753453,18.0,25.12933786756463,0.0,2.2,27.32933786756463,1,0,brick:Room_101
2025-03-07 01:45:00+00:00,21.045947940298166,20.992232039662387,18.0,24.55332414027626,0.0,2.2,26.75332414027626,1,0,brick:Room_101
2025-03-07 02:00:00+00:00,20.92184320160993,20.91062621877103,18.0,23.937856317299094,0.0,2.2,26.137856317299093,1,0,brick:Room_101
2025-03-07 02:15:00+00:00,20.869832610567546,20.82463173282948,18.0,23.28500975016823,0.0,2.2,25.485009750168228,1,0,brick:Room_101
2025-03-07 02:30:00+00:00,20.89253807877785,20.907412188821542,22.0,9.402946137364154,3.0,3.2,15.602946137364151,1,1,brick:Room_101
2025-03-07 02:45:00+00:00,20.86868528551477,20.803086098586075,18.0,23.25929751057234,0.0,2.2,25.459297510572338,1,0,brick:Room_101
2025-03-07 03:00:00+00:00,20.7120292753992,20.69598998910256,18.0,22.4246887886886,0.0,2.2,24.6246887886886,1,0,brick:Room_101
2025-03-07 03:15:00+00:00,20.596152966275035,20.58645036909474,18.0,21.56791991282049,0.0,2.2,23.767919912820485,1,0,brick:Room_101
2025-03-07 03:30:00+00:00,20.411309176285805,20.474812230721405,18.0,20.691602952757933,0.0,2.2,22.89160295275793,1,0,brick:Room_101
2025-03-07 03:45:00+00:00,20.37578487805669,20.361437085341606,18.0,19.79849784577124,0.0,2.2,21.99849784577124,1,0,brick:Room_101
2025-03-07 04:00:00+00:00,20.20510321223072,20.24670095810544,18.0,18.89149668273285,0.0,2.2,21.09149668273285,1,0,brick:Room_101
2025-03-07 04:15:00+00:00,20.099078211836527,20.130992348162952,18.0,17.973607664843513,0.0,2.2,20.173607664843512,1,0,brick:Room_101
2025-03-07 04:30:00+00:00,19.97394138012415,20.01471016153996,18.0,17.047938785303614,0.0,2.2,19.247938785303614,1,0,brick:Room_101
2025-03-07 04:45:00+00:00,19.84494987735392,19.89826162394888,18.0,16.117681292319645,0.0,2.2,18.317681292319644,1,0,brick:Room_101
2025-03-07 05:00:00+00:00,19.888298751135757,19.782060180984907,18.0,15.18609299159104,0.0,2.2,17.38609299159104,1,0,brick:Room_101
2025-03-07 05:15:00+00:00,19.73309034640139,19.66652339330197,18.0,14.256481447879253,0.0,2.2,16.456481447879252,1,0,brick:Room_101
2025-03-07 05:30:00+00:00,19.64808920957667,19.552070834469458,18.0,13.332187146415748,0.0,2.2,15.532187146415747,1,0,brick:Room_101
2025-03-07 05:45:00+00:00,19.550120105443813,19.61126485642159,22.0,19.58343332424434,3.0,2.7,25.28343332424434,1,1,brick:Room_101
2025-03-07 06:00:00+00:00,19.493348244324764,19.48978555682922,18.0,12.890118851372732,0.0,2.2,15.090118851372733,1,0,brick:Room_101
2025-03-07 06:15:00+00:00,19.306599642345,19.371275023605204,18.0,11.91828445463375,0.0,2.2,14.118284454633748,1,0,brick:Room_101
2025-03-07 06:30:00+00:00,19.22131691589871,19.256101659758563,18.0,10.97020018884163,0.0,2.2,13.17020018884163,1,0,brick:Room_101
2025-03-07 06:45:00+00:00,19.27086452997695,19.31677087914778,22.0,21.95118672193149,3.0,2.7,27.65118672193149,1,1,brick:Room_101
2025-03-07 07:00:00+00:00,19.26087928242559,19.198900082103517,18.0,10.534167033182229,0.0,2.2,12.734167033182228,1,0,brick:Room_101
