ts,Occupancy_Level,Plug_Power_Sensor,Total_Power_Sensor,Weather_GHI_Sensor,Weather_RH_Sensor,Weather_Temp_Sensor,Weather_Wind_Sensor,HVAC_Power_Sensor,HVAC_State,Lighting_Power_Sensor,Lighting_State,Occupancy_Sensor,Zone_Temp_Sensor,Zone_Temp_Setpoint,BIM_area_m2,BIM_height_m,BIM_length_m,BIM_max_occupancy,BIM_target_occupancy_rate,BIM_use_type,BIM_volume_m3,BIM_width_m
2025-03-07 10:15:00+00:00,normal,2.7,24.17203945719238,381.0,73.25,14.85,1.7750000000000004,21.47203945719238,1,0.0,0,1,19.35356678877532,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 10:30:00+00:00,normal,2.7,23.583821909217743,424.0,71.5,15.2,2.6500000000000004,20.883821909217744,1,0.0,0,1,19.56652109031608,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 10:45:00+00:00,med,3.2,23.487756115785785,467.0,69.75,15.55,3.5250000000000004,20.287756115785783,1,0.0,0,1,19.54069392744453,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 11:00:00+00:00,med,3.2,22.874721708026765,510.0,68.0,15.9,4.4,19.67472170802677,1,0.0,0,1,19.658133526597425,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 11:15:00+00:00,normal,2.7,21.7477837878332,555.75,66.75,16.275,4.075,19.0477837878332,1,0.0,0,1,19.65919999590113,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 11:30:00+00:00,normal,2.7,21.11004028012398,601.5,65.5,16.65,3.75,18.41004028012398,1,0.0,0,1,19.74185657931483,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 11:45:00+00:00,normal,2.7,20.453206186992684,647.25,64.25,17.025,3.4250000000000003,17.753206186992685,1,0.0,0,1,19.919666569414325,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 12:00:00+00:00,normal,2.7,19.77546136838539,693.0,63.0,17.4,3.1,17.07546136838539,1,0.0,0,1,19.885601626347466,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 12:15:00+00:00,normal,2.7,19.075356504599693,700.0,61.5,17.599999999999998,5.275,16.375356504599694,1,0.0,0,1,20.02276403348761,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 12:30:00+00:00,normal,4.2,19.851802224937,707.0,60.0,17.799999999999997,7.450000000000001,15.651802224937,1,0.0,0,1,20.1408370112153,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 12:45:00+00:00,normal,2.7,17.58691487470649,714.0,58.5,18.0,9.625,14.886914874706491,1,0.0,0,1,20.24111652190121,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 13:00:00+00:00,normal,3.2,17.315616865526334,721.0,57.0,18.2,11.8,14.115616865526334,1,0.0,0,1,20.326811937772053,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 13:15:00+00:00,med,2.7,16.01386718381711,674.25,56.5,18.275,11.425,13.31386718381711,1,0.0,0,1,20.45808141146925,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 13:30:00+00:00,high,3.2,15.69367662068434,627.5,56.0,18.35,11.05,12.49367662068434,1,0.0,0,1,20.579170102901177,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 13:45:00+00:00,med,4.2,15.843781479117704,580.75,55.5,18.425,10.675,11.643781479117706,1,0.0,0,1,20.691777854163966,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 14:00:00+00:00,normal,2.7,13.459632184872005,534.0,55.0,18.5,10.3,10.759632184872004,1,0.0,0,1,20.71676483366308,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 14:15:00+00:00,normal,2.7,12.571559807228208,570.5,53.5,18.775,10.0,9.87155980722821,1,0.0,0,1,20.86545978557234,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 14:30:00+00:00,high,2.7,11.662659676249756,607.0,52.0,19.05,9.7,8.962659676249757,1,0.0,0,1,21.05542359186803,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 14:45:00+00:00,normal,2.7,10.734516409806512,643.5,50.5,19.325000000000003,9.4,8.034516409806514,1,0.0,0,1,21.15861521913918,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 15:00:00+00:00,normal,3.2,10.288937121916105,680.0,49.0,19.6,9.1,7.088937121916104,1,0.0,0,1,21.166079415803765,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 15:15:00+00:00,normal,4.2,10.322220892977452,624.5,47.5,19.775,8.425,6.122220892977452,1,0.0,0,1,21.37617357208965,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 15:30:00+00:00,med,2.7,7.831203383423639,569.0,46.0,19.950000000000003,7.75,5.131203383423639,1,0.0,0,1,21.382650669278515,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 15:45:00+00:00,med,2.7,6.847504546021964,513.5,44.5,20.125,7.075,4.147504546021963,1,0.0,0,1,21.607920496827905,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 16:00:00+00:00,normal,2.7,2.7,458.0,43.0,20.3,6.4,0.0,0,0.0,0,1,21.80828512422667,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 16:15:00+00:00,normal,3.2,6.2,431.75,43.75,20.075,7.65,0.0,0,3.0,1,1,21.780552638520632,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 16:30:00+00:00,high,2.7,5.7,405.5,44.5,19.85,8.9,0.0,0,3.0,1,1,21.905620535013465,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 16:45:00+00:00,normal,2.7,5.7,379.25,45.25,19.625,10.15,0.0,0,3.0,1,1,22.110021976338977,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 17:00:00+00:00,med,3.2,6.2,353.0,46.0,19.4,11.4,0.0,0,3.0,1,1,22.12447856734214,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 17:15:00+00:00,med,3.2,6.2,301.25,49.0,18.875,11.2,0.0,0,3.0,1,1,22.30385165556668,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 17:30:00+00:00,med,2.7,5.7,249.5,52.0,18.35,11.0,0.0,0,3.0,1,1,22.50200789751511,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 17:45:00+00:00,normal,3.2,6.2,197.75,55.0,17.825,10.8,0.0,0,3.0,1,1,22.580886441514416,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 18:00:00+00:00,normal,2.7,10.600805871191096,146.0,58.0,17.3,10.6,4.900805871191096,1,3.0,1,1,22.716677657751827,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 18:15:00+00:00,low,2.2,40.027809256899005,112.5,60.75,16.85,9.35,37.827809256899,1,0.0,0,0,22.706789477681973,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 18:30:00+00:00,low,2.7,11.056641537329778,79.0,63.5,16.4,8.1,5.356641537329779,1,3.0,1,0,22.811338327979858,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 18:45:00+00:00,low,2.2,40.52208819042424,45.49999999999999,66.25,15.95,6.85,38.32208819042424,1,0.0,0,0,22.74810581004577,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 19:00:00+00:00,low,2.2,40.07811912184805,12.0,69.0,15.5,5.6,37.87811912184805,1,0.0,0,0,22.668395721775774,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 19:15:00+00:00,low,2.2,39.68281468591421,9.0,70.5,15.2,5.574999999999999,37.48281468591421,1,0.0,0,0,22.659564694478583,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 19:30:00+00:00,low,2.2,39.32849310972112,6.0,72.0,14.9,5.55,37.12849310972112,1,0.0,0,0,22.594796652644,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 19:45:00+00:00,low,2.2,39.00786629319184,3.0,73.5,14.6,5.525,36.80786629319184,1,0.0,0,0,22.587144838149523,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 20:00:00+00:00,low,2.2,38.71403646122589,0.0,75.0,14.3,5.5,36.514036461225885,1,0.0,0,0,22.50521505405653,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 20:15:00+00:00,low,2.2,38.44049324249947,0.0,75.75,14.125,4.925,36.24049324249947,1,0.0,0,0,22.488510433786004,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 20:30:00+00:00,low,2.2,38.18111106003984,0.0,76.5,13.95,4.35,35.98111106003984,1,0.0,0,0,22.416770451009693,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 20:45:00+00:00,low,2.2,37.93014672509837,0.0,77.25,13.775,3.775,35.730146725098365,1,0.0,0,0,22.433529261029754,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 21:00:00+00:00,low,2.2,37.68223713224053,0.0,78.0,13.6,3.2,35.48223713224053,1,0.0,0,0,22.363499576813737,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 21:15:00+00:00,low,2.2,37.43239695996145,0.0,78.75,13.45,4.2,35.23239695996145,1,0.0,0,0,22.31629971343196,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 21:30:00+00:00,low,2.2,37.17601628752048,0.0,79.5,13.3,5.2,34.97601628752048,1,0.0,0,0,22.351540313026224,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 21:45:00+00:00,low,2.2,36.908858045067646,0.0,80.25,13.15,6.2,34.70885804506764,1,0.0,0,0,22.31401889135569,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 22:00:00+00:00,low,2.2,36.62705522050247,0.0,81.0,13.0,7.2,34.42705522050247,1,0.0,0,0,22.30503215585485,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 22:15:00+00:00,low,2.2,36.32710775285933,0.0,81.0,12.85,8.075,34.12710775285933,1,0.0,0,0,22.20417860256422,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 22:30:00+00:00,low,2.2,36.0058790483438,0.0,81.0,12.7,8.95,33.8058790483438,1,0.0,0,0,22.202976650022663,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 22:45:00+00:00,low,2.2,35.66059206144662,0.0,81.0,12.55,9.825,33.46059206144662,1,0.0,0,0,22.16364298984189,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 23:00:00+00:00,low,2.2,35.28882488982562,0.0,81.0,12.4,10.7,33.08882488982562,1,0.0,0,0,22.10830192012429,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 23:15:00+00:00,low,2.2,34.8885058378617,0.0,79.75,12.5,10.475,32.6885058378617,1,0.0,0,0,21.99095580460413,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 23:30:00+00:00,low,2.2,34.4579079099539,0.0,78.5,12.6,10.25,32.2579079099539,1,0.0,0,0,21.981923511702,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-07 23:45:00+00:00,low,2.2,33.995642700707535,0.0,77.25,12.7,10.025,31.79564270070753,1,0.0,0,0,21.930788721699965,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 00:00:00+00:00,low,3.2,3.2,0.0,76.0,12.8,9.8,0.0,0,0.0,0,0,22.022891953768816,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 00:15:00+00:00,low,2.2,34.380264243387344,0.0,74.25,13.05,10.3,32.18026424338734,1,0.0,0,0,21.84412973755265,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 00:30:00+00:00,low,2.2,33.78762896376965,0.0,72.5,13.3,10.8,31.58762896376965,1,0.0,0,0,21.878381333342777,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 00:45:00+00:00,low,2.2,33.16285481715282,0.0,70.75,13.55,11.3,30.962854817152817,1,0.0,0,0,21.89887908714073,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 01:00:00+00:00,low,2.2,32.50602028136696,0.0,69.0,13.8,11.8,30.306020281366955,1,0.0,0,0,21.684185385404497,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 01:15:00+00:00,low,2.2,31.81749879073877,0.0,69.0,13.65,11.475,29.61749879073878,1,0.0,0,0,21.57583959063581,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 01:30:00+00:00,low,2.2,31.097947564228587,0.0,69.0,13.5,11.15,28.897947564228588,1,0.0,0,0,21.53720440293069,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 01:45:00+00:00,low,2.2,30.348295799561,0.0,69.0,13.35,10.825,28.148295799561,1,0.0,0,0,21.436835441600444,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 02:00:00+00:00,low,2.2,29.569732248616912,0.0,69.0,13.2,10.5,27.36973224861692,1,0.0,0,0,21.38009828253903,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 02:15:00+00:00,low,2.2,28.763692194145687,0.0,72.25,13.025,9.475,26.563692194145688,1,0.0,0,0,21.153587073758672,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 02:30:00+00:00,low,2.2,27.93184385243292,0.0,75.5,12.85,8.45,25.73184385243292,1,0.0,0,0,21.14607829149213,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 02:45:00+00:00,low,2.2,27.076074230907107,0.0,78.75,12.675,7.425000000000001,24.876074230907108,1,0.0,0,0,21.029330412284875,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 03:00:00+00:00,low,2.2,26.1984744737784,0.0,82.0,12.5,6.4,23.9984744737784,1,0.0,0,0,20.880558264735768,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 03:15:00+00:00,low,2.2,25.30132473266236,0.0,82.75,12.325,5.5,23.101324732662363,1,0.0,0,0,20.790319191238822,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 03:30:00+00:00,low,2.2,24.387078602741905,0.0,83.5,12.15,4.6,22.187078602741902,1,0.0,0,0,20.70876627012404,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 03:45:00+00:00,low,2.2,23.458347168353,0.0,84.25,11.975,3.7,21.258347168353,1,0.0,0,0,20.58335110711808,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 04:00:00+00:00,low,2.2,22.517882704933225,0.0,85.0,11.8,2.8,20.317882704933226,1,0.0,0,0,20.363919295276663,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 04:15:00+00:00,low,2.2,21.56856208704279,0.0,85.0,11.45,5.025,19.36856208704279,1,0.0,0,0,20.342679153668367,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 04:30:00+00:00,low,2.2,20.61336995464473,0.0,85.0,11.1,7.249999999999999,18.413369954644736,1,0.0,0,0,20.17868828124985,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 04:45:00+00:00,low,2.2,19.65538169201185,0.0,85.0,10.75,9.474999999999998,17.455381692011855,1,0.0,0,0,20.06586198933901,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 05:00:00+00:00,low,2.2,18.697746275505875,0.0,85.0,10.4,11.7,16.497746275505875,1,0.0,0,0,19.946618480555845,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 05:15:00+00:00,low,2.2,17.74366904804607,0.0,83.0,10.325,10.575,15.54366904804607,1,0.0,0,0,19.817037160478566,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 05:30:00+00:00,low,2.2,16.79639447934782,0.0,81.0,10.25,9.45,14.596394479347822,1,0.0,0,0,19.76698399635081,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 05:45:00+00:00,low,2.2,15.859188971963658,0.0,79.0,10.175,8.325,13.659188971963658,1,0.0,0,0,19.587729573732616,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 06:00:00+00:00,low,2.2,14.935323773800617,0.0,77.0,10.1,7.2,12.735323773800616,1,0.0,0,0,19.42252995084561,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 06:15:00+00:00,low,2.2,14.02805805811816,0.0,78.0,9.825,6.1,11.82805805811816,1,0.0,0,0,19.347901286205605,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 06:30:00+00:00,low,2.2,13.140622232032722,0.0,79.0,9.55,5.0,10.940622232032725,1,0.0,0,0,19.26845992762425,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 06:45:00+00:00,low,2.2,12.276201534269784,0.0,80.0,9.275,3.9,10.076201534269783,1,0.0,0,0,19.216200737004613,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 07:00:00+00:00,low,2.2,11.437919982318087,0.0,81.0,9.0,2.8,9.23791998231809,1,0.0,0,0,19.08375782527945,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 07:15:00+00:00,low,3.2,29.771175271743925,18.0,79.5,9.525,3.525,23.571175271743925,1,3.0,1,0,19.08681423908803,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 07:30:00+00:00,low,2.2,11.234728024203076,36.0,78.0,10.05,4.25,9.034728024203076,1,0.0,0,0,19.15036009748588,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 07:45:00+00:00,low,2.2,10.408804813215491,54.0,76.5,10.575,4.975,8.208804813215494,1,0.0,0,0,18.94145083850152,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 08:00:00+00:00,normal,2.7,30.27430341637905,72.0,75.0,11.1,5.7,24.574303416379053,1,3.0,1,1,19.07187330228694,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 08:15:00+00:00,low,2.2,10.2648301230959,117.75,71.75,12.025,5.575,8.064830123095902,1,0.0,0,0,18.90372218006776,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 08:30:00+00:00,low,2.2,9.490463213972912,163.5,68.5,12.95,5.45,7.290463213972913,1,0.0,0,0,18.84797318661465,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 08:45:00+00:00,low,2.2,8.770441795035008,209.25,65.25,13.875,5.325,6.570441795035009,1,0.0,0,0,18.780263217788296,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 09:00:00+00:00,low,2.2,8.106318340499012,255.0,62.0,14.8,5.2,5.906318340499013,1,0.0,0,0,18.723347098138287,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 09:15:00+00:00,low,2.2,7.499498900404586,304.75,61.0,15.325,6.175,5.299498900404586,1,0.0,0,0,18.646772344886102,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 09:30:00+00:00,low,2.2,6.951231436937559,354.5,60.0,15.85,7.15,4.751231436937559,1,0.0,0,0,18.576434247541822,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 09:45:00+00:00,low,2.2,6.462595180305397,404.25,59.0,16.375,8.125,4.2625951803053965,1,0.0,0,0,18.463557042058333,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 10:00:00+00:00,low,2.2,2.2,454.0,58.0,16.9,9.1,0.0,0,0.0,0,0,18.4254087410822,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 10:15:00+00:00,low,2.2,2.2,421.5,58.0,17.099999999999998,8.325,0.0,0,0.0,0,0,18.450699684459845,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 10:30:00+00:00,low,2.2,2.2,389.0,58.0,17.299999999999997,7.55,0.0,0,0.0,0,0,18.46659999458016,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 10:45:00+00:00,low,2.2,2.2,356.5,58.0,17.5,6.775,0.0,0,0.0,0,0,18.40086458759514,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 11:00:00+00:00,low,2.2,2.2,324.0,58.0,17.7,6.0,0.0,0,0.0,0,0,18.463848523638216,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 11:15:00+00:00,low,2.2,2.2,333.5,56.25,18.0,8.825,0.0,0,0.0,0,0,18.488658251523425,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 11:30:00+00:00,low,2.2,2.2,343.0,54.5,18.3,11.65,0.0,0,0.0,0,0,18.38277810004624,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 11:45:00+00:00,low,2.2,2.2,352.5,52.75,18.6,14.475,0.0,0,0.0,0,0,18.40668917892094,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 12:00:00+00:00,low,2.2,2.2,362.0,51.0,18.9,17.3,0.0,0,0.0,0,0,18.46904004349143,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 12:15:00+00:00,low,2.2,2.2,399.75,57.5,18.1,19.45,0.0,0,0.0,0,0,18.526715992456424,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 12:30:00+00:00,med,2.7,30.60931712762429,437.5,64.0,17.299999999999997,21.6,27.90931712762429,1,0.0,0,1,18.678497153799384,22.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 12:45:00+00:00,low,2.2,7.837804035901894,475.25,70.5,16.5,23.75,5.637804035901894,1,0.0,0,0,18.790590520336096,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 13:00:00+00:00,low,2.2,7.983843091141904,513.0,77.0,15.7,25.9,5.783843091141904,1,0.0,0,0,18.770276053572378,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 13:15:00+00:00,low,2.2,8.19258168397165,478.5,77.75,15.475,25.375,5.99258168397165,1,0.0,0,0,18.78465731348968,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 13:30:00+00:00,low,2.2,8.461479688621164,444.0,78.5,15.25,24.85,6.261479688621165,1,0.0,0,0,18.75168443879385,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 13:45:00+00:00,low,2.2,8.787839319898193,409.5,79.25,15.025,24.325,6.587839319898194,1,0.0,0,0,18.805310536301004,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 14:00:00+00:00,low,2.2,9.168810616979028,375.0,80.0,14.8,23.8,6.968810616979027,1,0.0,0,0,18.93922520592482,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 14:15:00+00:00,low,2.2,9.601397947285829,355.75,80.75,14.475,23.55,7.40139794728583,1,0.0,0,0,18.878678653721,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 14:30:00+00:00,low,2.2,10.082467480229877,336.5,81.5,14.15,23.3,7.882467480229877,1,0.0,0,0,19.10172631770784,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 14:45:00+00:00,low,2.2,10.608755577805066,317.25,82.25,13.825,23.05,8.408755577805067,1,0.0,0,0,19.11420206357712,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 15:00:00+00:00,low,2.2,11.176878046365868,298.0,83.0,13.5,22.8,8.976878046365869,1,0.0,0,0,19.36007217240901,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 15:15:00+00:00,low,2.2,11.783340191434188,274.0,83.0,13.5,22.65,9.58334019143419,1,0.0,0,0,19.393464264414177,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 15:30:00+00:00,low,2.2,12.424547615066968,250.0,83.0,13.5,22.5,10.224547615066967,1,0.0,0,0,19.353029758186725,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 15:45:00+00:00,low,2.2,13.096817693192817,226.0,83.0,13.5,22.35,10.896817693192816,1,0.0,0,0,19.44423210842448,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 16:00:00+00:00,low,2.2,13.796391668408358,202.0,83.0,13.5,22.2,11.59639166840836,1,0.0,0,0,19.58970998720276,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 16:15:00+00:00,low,2.2,14.519447292021235,207.25,82.25,13.45,20.325,12.319447292021238,1,0.0,0,0,19.71792262395233,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 16:30:00+00:00,low,2.2,15.26211194765143,212.5,81.5,13.4,18.45,13.062111947651433,1,0.0,0,0,19.645658070561083,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 16:45:00+00:00,low,2.2,16.02047618746307,217.75,80.75,13.35,16.575,13.820476187463072,1,0.0,0,0,19.73450717812037,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 17:00:00+00:00,low,2.2,16.790607611104843,223.0,80.0,13.3,14.7,14.590607611104843,1,0.0,0,0,19.88996888680925,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 17:15:00+00:00,low,2.2,17.568565016695754,182.0,80.5,13.125,13.95,15.368565016695754,1,0.0,0,0,20.04793847324744,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 17:30:00+00:00,low,2.2,18.35041275271,141.0,81.0,12.95,13.2,16.150412752709997,1,0.0,0,0,20.141373079449696,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 17:45:00+00:00,low,2.2,19.13223519939454,100.0,81.5,12.775,12.45,16.93223519939454,1,0.0,0,0,20.267257486299247,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
2025-03-08 18:00:00+00:00,low,2.2,19.91015130840044,59.0,82.0,12.6,11.7,17.71015130840044,1,0.0,0,0,20.250056264784806,18.0,48.0,3.0,8.0,20,0.75,Classroom,144.0,6.0
