ts,zone_id,T_int,T_int_true,hvac_state,lighting_state,T_set,P_hvac,P_lighting,P_plug,P_total
2025-03-09 00:00:00+00:00,brick:Room_101,21.530893720305144,21.46825158858377,1,0,18.0,28.184687677940076,0.0,2.2,30.384687677940075
2025-03-09 00:15:00+00:00,brick:Room_101,21.38609074346166,21.408501974276668,1,0,18.0,27.74601270867015,0.0,2.2,29.94601270867015
2025-03-09 00:30:00+00:00,brick:Room_101,21.309252461824357,21.34386497828765,1,0,18.0,27.26801579421334,0.0,2.2,29.46801579421334
2025-03-09 00:45:00+00:00,brick:Room_101,21.17595707606832,21.274403233189123,1,0,18.0,26.750919826301214,0.0,2.2,28.950919826301213
2025-03-09 01:00:00+00:00,brick:Room_101,21.20538494047975,21.200213034014343,1,0,18.0,26.19522586551298,0.0,2.2,28.39522586551298
2025-03-09 01:15:00+00:00,brick:Room_101,21.22352693849859,21.121423136491405,1,0,18.0,25.601704272114745,0.0,2.2,27.801704272114744
2025-03-09 01:30:00+00:00,brick:Room_101,21.052061387302583,21.038193464204348,1,0,18.0,24.97138509193124,0.0,2.2,27.17138509193124
2025-03-09 01:45:00+00:00,brick:Room_101,20.9495997783484,20.950713727307587,1,0,18.0,24.30554771363478,0.0,2.2,26.50554771363478
2025-03-09 02:00:00+00:00,brick:Room_101,20.875306071513606,20.859201955975255,1,0,18.0,23.605709818460696,0.0,2.2,25.805709818460695
2025-03-09 02:15:00+00:00,brick:Room_101,20.76334835210065,20.76390295229808,1,0,18.0,22.87361564780204,0.0,2.2,25.07361564780204
2025-03-09 02:30:00+00:00,brick:Room_101,20.624435946232595,20.6650866648456,1,0,18.0,22.111223618384628,0.0,2.2,24.311223618384627
2025-03-09 02:45:00+00:00,brick:Room_101,20.6042104863729,20.563046490589013,1,0,18.0,21.320693318764796,0.0,2.2,23.520693318764796
2025-03-09 03:00:00+00:00,brick:Room_101,20.469385585484105,20.458097509328518,1,0,18.0,20.504371924712103,0.0,2.2,22.704371924712103
2025-03-09 03:15:00+00:00,brick:Room_101,20.351455318784,20.35057465618732,1,0,18.0,19.66478007462814,0.0,2.2,21.86478007462814
2025-03-09 03:30:00+00:00,brick:Room_101,20.192062536756932,20.240830838120846,1,0,18.0,18.804597249498556,0.0,2.2,21.004597249498556
2025-03-09 03:45:00+00:00,brick:Room_101,20.194410397340302,20.129235000743563,1,0,18.0,17.92664670496677,0.0,2.2,20.12664670496677
2025-03-09 04:00:00+00:00,brick:Room_101,20.049405289362127,20.016170152095473,1,0,18.0,17.033880005948504,0.0,2.2,19.233880005948503
2025-03-09 04:15:00+00:00,brick:Room_101,19.874385308386994,19.90203135025536,1,0,18.0,16.129361216763783,0.0,2.2,18.329361216763782
2025-03-09 04:30:00+00:00,brick:Room_101,19.83731490464119,19.787223661957093,1,0,18.0,15.216250802042879,0.0,2.2,17.416250802042878
2025-03-09 04:45:00+00:00,brick:Room_101,19.64728155765891,19.67216009957817,1,0,18.0,14.297789295656742,0.0,2.2,16.49778929565674
2025-03-09 05:00:00+00:00,brick:Room_101,19.518159369420065,19.557259544045618,1,0,18.0,13.37728079662537,0.0,2.2,15.57728079662537
2025-03-09 05:15:00+00:00,brick:Room_101,19.40495950546889,19.442944661342906,1,0,18.0,12.458076352364941,0.0,2.2,14.65807635236494
2025-03-09 05:30:00+00:00,brick:Room_101,19.241086392748134,19.329639820402537,1,0,18.0,11.543557290743252,0.0,2.2,13.74355729074325
2025-03-09 05:45:00+00:00,brick:Room_101,19.241346139252844,19.217769020231934,1,0,18.0,10.637118563220298,0.0,2.2,12.837118563220297
2025-03-09 06:00:00+00:00,brick:Room_101,19.016196590228784,19.1077538341457,1,0,18.0,9.742152161855472,0.0,2.2,11.942152161855471
2025-03-09 06:15:00+00:00,brick:Room_101,18.938589187401668,19.000011378964956,1,0,18.0,8.862030673165606,0.0,2.2,11.062030673165605
2025-03-09 06:30:00+00:00,brick:Room_101,18.9633157736836,19.067095174137528,1,1,22.0,23.99990896828035,3.0,2.7,29.69990896828035
2025-03-09 06:45:00+00:00,brick:Room_101,18.950366740394532,18.954670225034075,1,0,18.0,8.536761393100221,0.0,2.2,10.73676139310022
2025-03-09 07:00:00+00:00,brick:Room_101,18.838841382427745,18.84635740544134,1,0,18.0,7.6373618002726005,0.0,2.2,9.8373618002726
2025-03-09 07:15:00+00:00,brick:Room_101,18.726163131505388,18.742497942164707,1,0,18.0,6.770859243530708,0.0,2.2,8.970859243530708
2025-03-09 07:30:00+00:00,brick:Room_101,18.59129255000055,18.643421434734076,1,0,18.0,5.939983537317659,0.0,2.2,8.139983537317658
2025-03-09 07:45:00+00:00,brick:Room_101,18.490832304459218,18.54944399213105,1,0,18.0,5.1473714778726105,0.0,2.2,7.347371477872611
2025-03-09 08:00:00+00:00,brick:Room_101,18.484084947897475,18.460866454720147,1,0,18.0,4.3955519370483955,0.0,2.2,6.595551937048396
2025-03-09 08:15:00+00:00,brick:Room_101,18.370196530234832,18.397724126820258,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 08:30:00+00:00,brick:Room_101,18.352443551118927,18.33662563504212,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 08:45:00+00:00,brick:Room_101,18.233878550735323,18.278140985041535,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 09:00:00+00:00,brick:Room_101,18.23187662008868,18.222823482950126,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 09:15:00+00:00,brick:Room_101,18.23637136623243,18.171207464366628,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 09:30:00+00:00,brick:Room_101,18.153114392846593,18.123806102826954,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 09:45:00+00:00,brick:Room_101,18.060488616258034,18.08110930716886,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 10:00:00+00:00,brick:Room_101,18.056441665343634,18.043581716825837,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 10:15:00+00:00,brick:Room_101,17.999627544938413,18.011660803664924,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 10:30:00+00:00,brick:Room_101,17.986149097761093,17.985755088526357,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 10:45:00+00:00,brick:Room_101,17.949961927523876,17.966242480131303,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 11:00:00+00:00,brick:Room_101,17.945251983205093,17.953468743499364,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 11:15:00+00:00,brick:Room_101,17.9583507721162,17.947746104462492,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 11:30:00+00:00,brick:Room_101,17.899684061299517,17.949351996278615,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 11:45:00+00:00,brick:Room_101,17.907734012389824,17.958527953739324,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 12:00:00+00:00,brick:Room_101,17.90605153184233,17.97547865953389,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 12:15:00+00:00,brick:Room_101,17.92035759175423,18.000371146979415,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 12:30:00+00:00,brick:Room_101,18.14459697878954,18.205461113400563,1,0,22.0,31.997030824164682,0.0,2.7,34.697030824164685
2025-03-09 12:45:00+00:00,brick:Room_101,18.251484071640935,18.243510946300727,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 13:00:00+00:00,brick:Room_101,18.24518771643889,18.289827092213482,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-09 13:15:00+00:00,brick:Room_101,18.529822686649684,18.50414196343813,1,0,22.0,29.681383262292144,0.0,2.7,32.38138326229215
2025-03-09 13:30:00+00:00,brick:Room_101,18.54426113774692,18.54252545030929,1,0,18.0,4.033135707505039,0.0,2.2,6.233135707505039
2025-03-09 13:45:00+00:00,brick:Room_101,18.489456595232788,18.58788180590469,1,0,18.0,4.3402036024743325,0.0,2.2,6.540203602474333
2025-03-09 14:00:00+00:00,brick:Room_101,18.67257646615433,18.639827686943246,1,0,18.0,4.70305444723752,0.0,2.2,6.90305444723752
2025-03-09 14:15:00+00:00,brick:Room_101,18.73850294737407,18.697963015094484,1,0,18.0,5.118621495545966,0.0,2.2,7.318621495545966
2025-03-09 14:30:00+00:00,brick:Room_101,18.712178859293353,18.761871993035097,1,0,18.0,5.583704120755868,0.0,2.2,7.783704120755869
2025-03-09 14:45:00+00:00,brick:Room_101,18.85213380728779,18.83112423014304,1,0,18.0,6.094975944280776,0.0,2.2,8.294975944280775
2025-03-09 15:00:00+00:00,brick:Room_101,18.862451058568453,18.905275970438915,1,0,18.0,6.648993841144318,0.0,2.2,8.848993841144317
2025-03-09 15:15:00+00:00,brick:Room_101,18.988754933940047,18.98387141510263,1,0,18.0,7.242207763511317,0.0,2.2,9.442207763511316
2025-03-09 15:30:00+00:00,brick:Room_101,19.003219211287146,19.066444131634896,1,0,18.0,7.870971320821042,0.0,2.2,10.070971320821041
2025-03-09 15:45:00+00:00,brick:Room_101,19.06286321887296,19.15251854149969,1,0,18.0,8.531553053079165,0.0,2.2,10.731553053079164
2025-03-09 16:00:00+00:00,brick:Room_101,19.222470618396475,19.24161147787712,1,0,18.0,9.220148331997507,0.0,2.2,11.420148331997506
2025-03-09 16:15:00+00:00,brick:Room_101,19.327047357663552,19.333233804977294,1,0,18.0,9.932891823016973,0.0,2.2,12.132891823016973
2025-03-09 16:30:00+00:00,brick:Room_101,19.407008105535528,19.42689209021626,1,0,18.0,10.665870439818349,0.0,2.2,12.865870439818348
2025-03-09 16:45:00+00:00,brick:Room_101,19.462888792524783,19.52209032043591,1,0,18.0,11.415136721730079,0.0,2.2,13.615136721730078
2025-03-09 17:00:00+00:00,brick:Room_101,19.598336700155166,19.618331653261723,1,0,18.0,12.176722563487289,0.0,2.2,14.376722563487288
2025-03-09 17:15:00+00:00,brick:Room_101,19.72858493226535,19.715120194636313,1,0,18.0,12.946653226093787,0.0,2.2,15.146653226093786
2025-03-09 17:30:00+00:00,brick:Room_101,19.809718142037354,19.811962793543483,1,0,18.0,13.720961557090504,0.0,2.2,15.920961557090504
2025-03-09 17:45:00+00:00,brick:Room_101,19.91749589647715,19.90837084494719,1,0,18.0,14.495702348347862,0.0,2.2,16.69570234834786
2025-03-09 18:00:00+00:00,brick:Room_101,20.14249918913323,20.176004949155942,1,1,22.0,16.733033240422486,3.0,2.7,22.433033240422485
2025-03-09 18:15:00+00:00,brick:Room_101,20.318239641023293,20.259653745287487,1,0,18.0,17.408039593247537,0.0,2.2,19.608039593247536
2025-03-09 18:30:00+00:00,brick:Room_101,20.283273310680247,20.342081977507988,1,0,18.0,18.077229962299896,0.0,2.2,20.277229962299895
2025-03-09 18:45:00+00:00,brick:Room_101,20.44717659576712,20.422798580912787,1,0,18.0,18.736655820063902,0.0,2.2,20.9366558200639
2025-03-09 19:00:00+00:00,brick:Room_101,20.560422759015147,20.501328204367148,1,0,18.0,19.382388647302292,0.0,2.2,21.58238864730229
2025-03-09 19:15:00+00:00,brick:Room_101,20.601258141622676,20.57721273698523,1,0,18.0,20.010625634937185,0.0,2.2,22.210625634937184
2025-03-09 19:30:00+00:00,brick:Room_101,20.812743723194057,20.8228699345473,1,1,22.0,11.38229810411815,3.0,3.2,17.58229810411815
2025-03-09 19:45:00+00:00,brick:Room_101,20.855256530190633,20.881671382523784,1,0,18.0,22.58295947637839,0.0,2.2,24.78295947637839
2025-03-09 20:00:00+00:00,brick:Room_101,20.989012993248494,20.93720861069618,1,0,18.0,23.053371060190273,0.0,2.2,25.253371060190272
2025-03-09 20:15:00+00:00,brick:Room_101,20.917919321357687,20.98906806762077,1,0,18.0,23.497668885569453,0.0,2.2,25.697668885569453
2025-03-09 20:30:00+00:00,brick:Room_101,21.161213549946698,21.20971976296568,1,1,22.0,8.087455459033833,3.0,3.2,14.287455459033833
2025-03-09 20:45:00+00:00,brick:Room_101,21.222716919822837,21.242594808097422,1,0,18.0,25.677758103725438,0.0,2.2,27.877758103725437
2025-03-09 21:00:00+00:00,brick:Room_101,21.3332337770626,21.271351089187,1,0,18.0,25.94075846477938,0.0,2.2,28.140758464779378
2025-03-09 21:15:00+00:00,brick:Room_101,21.314636164041907,21.29564778223986,1,0,18.0,26.170808713496,0.0,2.2,28.370808713496
2025-03-09 21:30:00+00:00,brick:Room_101,21.266774088577026,21.31517637650254,1,0,18.0,26.36518225791889,0.0,2.2,28.565182257918888
2025-03-09 21:45:00+00:00,brick:Room_101,21.314145807847364,21.32966119311661,1,0,18.0,26.52141101202031,0.0,2.2,28.721411012020308
2025-03-09 22:00:00+00:00,brick:Room_101,21.48100079755312,21.511716954757933,1,1,22.0,5.362710455067116,3.0,3.2,11.562710455067116
2025-03-09 22:15:00+00:00,brick:Room_101,21.469436196761944,21.50492564637362,1,0,18.0,28.093735638063464,0.0,2.2,30.293735638063463
2025-03-09 22:30:00+00:00,brick:Room_101,21.542045963638866,21.493101485711026,1,0,18.0,28.03940517098897,0.0,2.2,30.23940517098897
2025-03-09 22:45:00+00:00,brick:Room_101,21.57962041650945,21.648207572972623,1,1,22.0,4.05518811431179,3.0,2.7,9.755188114311789
2025-03-09 23:00:00+00:00,brick:Room_101,21.695802258252566,21.615363215465848,1,0,18.0,29.185660583780987,0.0,2.2,31.385660583780986
2025-03-09 23:15:00+00:00,brick:Room_101,21.61910146901886,21.57768998450963,1,0,18.0,28.922905723726785,0.0,2.2,31.122905723726785
2025-03-09 23:30:00+00:00,brick:Room_101,21.58962079952146,21.535077715991275,1,0,18.0,28.62151987607703,0.0,2.2,30.82151987607703
2025-03-09 23:45:00+00:00,brick:Room_101,21.464306903033254,21.48745387863452,1,0,18.0,28.280621727930196,0.0,2.2,30.480621727930195
2025-03-10 00:00:00+00:00,brick:Room_101,21.396294152223554,21.40379118817751,1,0,18.0,27.899631029076147,0.0,2.2,30.099631029076146
2025-03-10 00:15:00+00:00,brick:Room_101,21.24530595466044,21.316963545386677,1,0,18.0,27.230329505420087,0.0,2.2,29.430329505420087
2025-03-10 00:30:00+00:00,brick:Room_101,21.200659423718534,21.226892544071873,1,0,18.0,26.53570836309342,0.0,2.2,28.73570836309342
2025-03-10 00:45:00+00:00,brick:Room_101,21.15822374349592,21.133541001113763,1,0,18.0,25.815140352574986,0.0,2.2,28.015140352574985
2025-03-10 01:00:00+00:00,brick:Room_101,21.10171460918137,21.0369114560923,1,0,18.0,25.0683280089101,0.0,2.2,27.2683280089101
2025-03-10 01:15:00+00:00,brick:Room_101,20.881686760737537,20.93704460157766,1,0,18.0,24.295291648738413,0.0,2.2,26.495291648738412
2025-03-10 01:30:00+00:00,brick:Room_101,20.81574234783842,20.834017644687684,1,0,18.0,23.496356812621286,0.0,2.2,25.696356812621286
2025-03-10 01:45:00+00:00,brick:Room_101,20.720377640170128,20.727942601181752,1,0,18.0,22.67214115750147,0.0,2.2,24.87214115750147
2025-03-10 02:00:00+00:00,brick:Room_101,20.549175063889038,20.618964523998663,1,0,18.0,21.823540809454016,0.0,2.2,24.023540809454015
2025-03-10 02:15:00+00:00,brick:Room_101,20.536827130842443,20.507259668754525,1,0,18.0,20.951716191989306,0.0,2.2,23.151716191989305
2025-03-10 02:30:00+00:00,brick:Room_101,20.531119796993092,20.567319313580224,1,1,22.0,11.9419226499638,3.0,4.2,19.1419226499638
2025-03-10 02:45:00+00:00,brick:Room_101,20.430453801011787,20.440223318570638,1,0,18.0,20.538554508641795,0.0,2.2,22.738554508641794
2025-03-10 03:00:00+00:00,brick:Room_101,20.289142294221552,20.311739762817147,1,0,18.0,19.521786548565103,0.0,2.2,21.721786548565102
2025-03-10 03:15:00+00:00,brick:Room_101,20.142644294776904,20.182111220062886,1,0,18.0,18.49391810253718,0.0,2.2,20.69391810253718
2025-03-10 03:30:00+00:00,brick:Room_101,20.225537308550116,20.225889557824143,1,1,22.0,14.543110239496912,3.0,4.2,21.74311023949691
2025-03-10 03:45:00+00:00,brick:Room_101,20.073428695028078,20.084209173956477,1,0,18.0,17.807116462593143,0.0,2.2,20.007116462593142
2025-03-10 04:00:00+00:00,brick:Room_101,19.924293446455273,19.942886340569206,1,0,18.0,16.673673391651818,0.0,2.2,18.873673391651817
2025-03-10 04:15:00+00:00,brick:Room_101,19.76578213626506,19.802205217349076,1,0,18.0,15.54309072455365,0.0,2.2,17.74309072455365
2025-03-10 04:30:00+00:00,brick:Room_101,19.852728653579444,19.836752420040295,1,1,22.0,17.58235826120739,3.0,4.2,24.78235826120739
2025-03-10 04:45:00+00:00,brick:Room_101,19.770370922265396,19.687690058840783,1,0,18.0,14.694019360322358,0.0,2.2,16.894019360322357
2025-03-10 05:00:00+00:00,brick:Room_101,19.54784927891513,19.540854917273172,1,0,18.0,13.501520470726263,0.0,2.2,15.701520470726262
2025-03-10 05:15:00+00:00,brick:Room_101,19.446350244861666,19.396544334116108,1,0,18.0,12.32683933818538,0.0,2.2,14.526839338185379
2025-03-10 05:30:00+00:00,brick:Room_101,19.185553863991295,19.25506496024897,1,0,18.0,11.172354672928861,0.0,2.2,13.37235467292886
2025-03-10 05:45:00+00:00,brick:Room_101,19.124618295758268,19.116730223793578,1,0,18.0,10.040519681991753,0.0,2.2,12.240519681991753
2025-03-10 06:00:00+00:00,brick:Room_101,19.101275138748438,19.156143554696992,1,1,22.0,23.066158209651377,3.0,4.2,30.266158209651376
2025-03-10 06:15:00+00:00,brick:Room_101,18.940625210169213,19.014471456545806,1,0,18.0,9.24914843757594,0.0,2.2,11.44914843757594
2025-03-10 06:30:00+00:00,brick:Room_101,18.840574195269618,18.87754276564257,1,0,18.0,8.115771652366448,0.0,2.2,10.315771652366447
2025-03-10 06:45:00+00:00,brick:Room_101,18.805229626695734,18.745634659975057,1,0,18.0,7.020342125140559,0.0,2.2,9.220342125140558
2025-03-10 07:00:00+00:00,brick:Room_101,18.666522381185988,18.619021589752506,1,0,18.0,5.965077279800454,0.0,2.2,8.165077279800453
2025-03-10 07:15:00+00:00,brick:Room_101,18.510123198594165,18.497972962491446,1,0,18.0,4.952172718020051,0.0,2.2,7.152172718020052
2025-03-10 07:30:00+00:00,brick:Room_101,18.327457589287718,18.404092617282213,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-10 07:45:00+00:00,brick:Room_101,18.301158379687347,18.310972412256746,0,0,18.0,0.0,0.0,2.2,2.2
2025-03-10 08:00:00+00:00,brick:Room_101,18.39525252556062,18.38016752511553,1,1,22.0,29.512220701946035,3.0,4.2,36.71222070194604
2025-03-10 08:15:00+00:00,brick:Room_101,18.45424418570988,18.445467374230947,1,1,22.0,28.958659799075747,3.0,4.2,36.15865979907575
2025-03-10 08:30:00+00:00,brick:Room_101,18.415529205028147,18.507718884202184,1,1,22.0,28.43626100615242,3.0,4.2,35.636261006152424
2025-03-10 08:45:00+00:00,brick:Room_101,18.523197743091398,18.567713635492392,1,1,22.0,27.938248926382528,3.0,4.2,35.13824892638253
2025-03-10 09:00:00+00:00,brick:Room_101,18.62298473926314,18.626188627470576,1,1,22.0,27.45829091606086,3.0,4.2,34.658290916060864
2025-03-10 09:15:00+00:00,brick:Room_101,18.710641568525077,18.68382702304922,1,1,22.0,26.990490980235393,3.0,4.2,34.190490980235396
2025-03-10 09:30:00+00:00,brick:Room_101,18.63145249598185,18.74125888703685,1,1,22.0,26.529383815606252,3.0,4.2,33.729383815606255
2025-03-10 09:45:00+00:00,brick:Room_101,18.79095573064818,18.799061929422173,1,1,22.0,26.069928903705204,3.0,4.2,33.26992890370521
2025-03-10 10:00:00+00:00,brick:Room_101,18.86491470240637,18.857762263912424,1,0,22.0,25.607504564622616,0.0,4.2,29.807504564622615
2025-03-10 10:15:00+00:00,brick:Room_101,18.96031579058899,18.917835191163178,1,0,22.0,25.13790188870061,0.0,4.2,29.33790188870061
2025-03-10 10:30:00+00:00,brick:Room_101,19.01434889447291,18.979706015261037,1,0,22.0,24.657318470694577,0.0,4.2,28.857318470694576
2025-03-10 10:45:00+00:00,brick:Room_101,19.072879467095145,19.043750901154706,1,0,22.0,24.162351877911703,0.0,4.2,28.362351877911703
2025-03-10 11:00:00+00:00,brick:Room_101,19.07030075454008,19.11029777987518,1,0,22.0,23.649992790762354,0.0,4.2,27.849992790762354
2025-03-10 11:15:00+00:00,brick:Room_101,19.08422720068667,19.179627307542834,1,0,22.0,23.11761776099857,0.0,4.2,27.31761776099857
2025-03-10 11:30:00+00:00,brick:Room_101,19.23232124547636,19.25197388332943,1,0,22.0,22.56298153965733,0.0,4.2,26.76298153965733
2025-03-10 11:45:00+00:00,brick:Room_101,19.37760832198786,19.32752673072743,1,0,22.0,21.984208933364556,0.0,4.2,26.184208933364555
2025-03-10 12:00:00+00:00,brick:Room_101,19.47610377205529,19.406431045679067,1,0,22.0,21.37978615418055,0.0,4.2,25.57978615418055
2025-03-10 12:15:00+00:00,brick:Room_101,19.524316669449384,19.488789214334496,1,0,22.0,20.748551634567463,0.0,4.2,24.948551634567462
2025-03-10 12:30:00+00:00,brick:Room_101,19.596129143583635,19.574662102443547,1,0,22.0,20.089686285324035,0.0,4.2,24.289686285324034
2025-03-10 12:45:00+00:00,brick:Room_101,19.683052400059836,19.664070417640538,1,0,22.0,19.402703180451624,0.0,4.2,23.602703180451623
2025-03-10 13:00:00+00:00,brick:Room_101,19.729190207819766,19.756996145157803,1,0,22.0,18.687436658875697,0.0,4.2,22.887436658875696
2025-03-10 13:15:00+00:00,brick:Room_101,19.67259532783904,19.67909834251672,1,0,18.0,14.055969161262425,0.0,2.2,16.255969161262424
2025-03-10 13:30:00+00:00,brick:Room_101,19.87289268701246,19.78943921072114,1,0,22.0,18.567213259866236,0.0,4.2,22.767213259866235
2025-03-10 13:45:00+00:00,brick:Room_101,19.855256206350685,19.90238410664028,1,0,22.0,17.684486314230867,0.0,4.2,21.884486314230866
2025-03-10 14:00:00+00:00,brick:Room_101,20.098553877589843,20.01781493805435,1,0,22.0,16.780927146877758,0.0,4.2,20.980927146877757
2025-03-10 14:15:00+00:00,brick:Room_101,20.119479365440842,20.135580773165444,1,0,22.0,15.857480495565198,0.0,4.2,20.057480495565198
2025-03-10 14:30:00+00:00,brick:Room_101,20.321771439883822,20.255499834429067,1,0,22.0,14.91535381467645,0.0,4.2,19.11535381467645
2025-03-10 14:45:00+00:00,brick:Room_101,20.307020792183387,20.377361542658264,1,0,22.0,13.956001324567467,0.0,4.2,18.156001324567466
2025-03-10 15:00:00+00:00,brick:Room_101,20.53022381767269,20.50092860761446,1,0,22.0,12.98110765873389,0.0,4.2,17.18110765873389
2025-03-10 15:15:00+00:00,brick:Room_101,20.589100654001026,20.625939160798406,1,0,22.0,11.992571139084333,0.0,4.2,16.192571139084333
2025-03-10 15:30:00+00:00,brick:Room_101,20.681345566094535,20.752108925690745,1,0,22.0,10.992486713612749,0.0,4.2,15.192486713612748
2025-03-10 15:45:00+00:00,brick:Room_101,20.890060122385727,20.87913342026518,1,0,22.0,9.983128594474039,0.0,4.2,14.183128594474038
2025-03-10 16:00:00+00:00,brick:Room_101,21.057163775638966,21.006690186209166,1,0,22.0,8.966932637878557,0.0,4.2,13.166932637878556
2025-03-10 16:15:00+00:00,brick:Room_101,21.09219396700825,21.134441038937926,1,1,22.0,7.946478510326671,3.0,4.2,15.14647851032667
2025-03-10 16:30:00+00:00,brick:Room_101,21.187083534155107,21.26203433217803,1,1,22.0,6.924471688496595,3.0,4.2,14.124471688496595
2025-03-10 16:45:00+00:00,brick:Room_101,21.38451499241057,21.389107230627317,1,1,22.0,5.903725342575768,3.0,4.2,13.103725342575768
2025-03-10 17:00:00+00:00,brick:Room_101,21.33663050324425,21.34100226968311,1,0,18.0,27.11285784501854,0.0,2.2,29.312857845018538
2025-03-10 17:15:00+00:00,brick:Room_101,21.50391009507287,21.476494113695146,1,1,22.0,5.271981842535126,3.0,4.2,12.471981842535126
2025-03-10 17:30:00+00:00,brick:Room_101,21.657169900433573,21.60969017186535,1,1,22.0,4.188047090438829,3.0,4.2,11.388047090438828
2025-03-10 17:45:00+00:00,brick:Room_101,21.72054618509315,21.723516944156774,0,1,22.0,0.0,3.0,4.2,7.2
2025-03-10 18:00:00+00:00,brick:Room_101,21.93302280289441,21.840247637154697,0,1,22.0,0.0,3.0,4.2,7.2
2025-03-10 18:15:00+00:00,brick:Room_101,21.803073168804683,21.791861431577917,1,0,18.0,30.721981097237574,0.0,2.2,32.92198109723758
2025-03-10 18:30:00+00:00,brick:Room_101,21.732949747607755,21.7502710729081,1,0,18.0,30.33489145262334,0.0,2.2,32.53489145262334
2025-03-10 18:45:00+00:00,brick:Room_101,21.63392041762864,21.714498785583782,1,0,18.0,30.00216858326479,0.0,2.2,32.20216858326479
2025-03-10 19:00:00+00:00,brick:Room_101,21.670479082087486,21.683612058103293,1,0,18.0,29.715990284670255,0.0,2.2,31.915990284670254
2025-03-10 19:15:00+00:00,brick:Room_101,21.639904028108443,21.656723375379,1,0,18.0,29.468896464826344,0.0,2.2,31.668896464826343
2025-03-10 19:30:00+00:00,brick:Room_101,21.681005256915693,21.63299001710162,1,0,18.0,29.253787003031988,0.0,2.2,31.453787003031987
2025-03-10 19:45:00+00:00,brick:Room_101,21.63473808847511,21.611613907271767,1,0,18.0,29.063920136812953,0.0,2.2,31.263920136812953
2025-03-10 20:00:00+00:00,brick:Room_101,21.532873044708726,21.591841500790355,1,0,18.0,28.892911258174138,0.0,2.2,31.092911258174137
2025-03-10 20:15:00+00:00,brick:Room_101,21.738369620233826,21.729756900913273,0,1,22.0,0.0,3.0,4.2,7.2
2025-03-10 20:30:00+00:00,brick:Room_101,21.73516592288634,21.701589364299885,1,0,18.0,29.838055207306184,0.0,2.2,32.038055207306186
2025-03-10 20:45:00+00:00,brick:Room_101,21.750010770240188,21.673609202270796,1,0,18.0,29.612714914399078,0.0,2.2,31.812714914399077
2025-03-10 21:00:00+00:00,brick:Room_101,21.689580255005012,21.64520505663431,1,0,18.0,29.38887361816637,0.0,2.2,31.58887361816637
2025-03-10 21:15:00+00:00,brick:Room_101,21.653854110156473,21.6158117774409,1,0,18.0,29.161640453074483,0.0,2.2,31.361640453074482
2025-03-10 21:30:00+00:00,brick:Room_101,21.587914447503017,21.58491014777226,1,0,18.0,28.9264942195272,0.0,2.2,31.1264942195272
2025-03-10 21:45:00+00:00,brick:Room_101,21.571442175750587,21.552026575479413,1,0,18.0,28.679281182178073,0.0,2.2,30.879281182178072
2025-03-10 22:00:00+00:00,brick:Room_101,21.57920798828991,21.5167327432546,1,0,18.0,28.416212603835305,0.0,2.2,30.616212603835304
2025-03-10 22:15:00+00:00,brick:Room_101,21.41200633932918,21.478645209203165,1,0,18.0,28.133861946036802,0.0,2.2,30.3338619460368
2025-03-10 22:30:00+00:00,brick:Room_101,21.41995298449953,21.43742495086038,1,0,18.0,27.829161673625322,0.0,2.2,30.02916167362532
2025-03-10 22:45:00+00:00,brick:Room_101,21.354148408934556,21.392776846372367,1,0,18.0,27.49939960688303,0.0,2.2,29.69939960688303
2025-03-10 23:00:00+00:00,brick:Room_101,21.363406743265656,21.34444908732935,1,0,18.0,27.14221477097894,0.0,2.2,29.342214770978938
2025-03-10 23:15:00+00:00,brick:Room_101,21.528029341569848,21.46651823278731,1,1,22.0,5.244407301365186,3.0,4.2,12.444407301365185
2025-03-10 23:30:00+00:00,brick:Room_101,21.36981526777907,21.399663982115126,1,0,18.0,27.732145862298466,0.0,2.2,29.932145862298466
2025-03-10 23:45:00+00:00,brick:Room_101,21.209754778861836,21.329269997235308,1,0,18.0,27.197311856921004,0.0,2.2,29.397311856921004
2025-03-11 00:00:00+00:00,brick:Room_101,21.38956299900259,21.410174036253814,1,0,22.0,5.365840022117538,0.0,4.2,9.565840022117538
